S0,K,r,sigma,T,n,option_type,mc_price,mc_se,mc_time,cv_price,cv_se,cv_beta,cv_plain_mc_price,cv_plain_mc_std,geo_analytical,variance_reduction,cv_time,mc_cv_plain_diff,mc_cv_std_diff,tw_price,tw_time,levy_price,levy_time,cv_error_vs_mc,tw_error_vs_mc,levy_error_vs_mc,cv_abs_error_vs_mc,tw_abs_error_vs_mc,levy_abs_error_vs_mc,mc_error_vs_cv,tw_error_vs_cv,levy_error_vs_cv,mc_abs_error_vs_cv,tw_abs_error_vs_cv,levy_abs_error_vs_cv
100,100,0.05,0.4,1.0,4,call,12.214475207293479,0.06371938902391366,0.0037783749867230654,12.127033379210856,0.003625141263468617,1.053754826070842,12.214475207293479,0.06371938902391366,11.382838891825909,308.9536542893071,0.004592417040839791,0.0,0.0,12.199862498368281,1.7874990589916706e-05,10.2303181485673,3.6669662222266197e-06,-0.08744182808262302,-0.014612708925197282,-1.9841570587261792,0.08744182808262302,0.014612708925197282,1.9841570587261792,0.08744182808262302,0.07282911915742574,-1.8967152306435562,0.08744182808262302,0.07282911915742574,1.8967152306435562
100,100,0.05,0.4,1.0,6,call,11.451856420519636,0.059321023771035375,0.004582833964377642,11.467920739547102,0.003357858451592602,1.0609416252457515,11.451856420519634,0.05932102377103537,10.701333586419203,312.09909226151683,0.006217082962393761,1.7763568394002505e-15,6.938893903907228e-18,11.545582383220605,2.3124972358345985e-05,10.2303181485673,4.291068762540817e-06,0.016064319027465856,0.09372596270096878,-1.2215382719523369,0.016064319027465856,0.09372596270096878,1.2215382719523369,-0.016064319027465856,0.07766164367350292,-1.2376025909798027,0.016064319027465856,0.07766164367350292,1.2376025909798027
100,100,0.05,0.4,1.0,8,call,11.123303920497522,0.05741969182845121,0.005789916962385178,11.134139070291235,0.003244869670009267,1.0642677901485822,11.123303920497522,0.05741969182845121,10.36405914060422,313.1318172829886,0.006767207989469171,0.0,0.0,11.217682683090251,2.0332983694970608e-05,10.2303181485673,3.2499665394425392e-06,0.010835149793713583,0.09437876259272926,-0.8929857719302223,0.010835149793713583,0.09437876259272926,0.8929857719302223,-0.010835149793713583,0.08354361279901568,-0.9038209217239359,0.010835149793713583,0.08354361279901568,0.9038209217239359
100,100,0.05,0.4,1.0,12,call,10.81208718491968,0.055641854118384605,0.008866582997143269,10.804379890479241,0.0031038077978194872,1.0676392798789236,10.812087184919676,0.05564185411838459,10.028982778743229,321.3760782715038,0.008683791966177523,3.552713678800501e-15,1.3877787807814457e-17,10.88921276749759,2.0167091861367226e-05,10.2303181485673,3.0830269679427147e-06,-0.007707294440438162,0.07712558257791002,-0.5817690363523802,0.007707294440438162,0.07712558257791002,0.5817690363523802,0.007707294440438162,0.08483287701834819,-0.574061741911942,0.007707294440438162,0.08483287701834819,0.574061741911942
100,100,0.05,0.4,1.0,18,call,10.547740601482055,0.05423577610137018,0.01361900009214878,10.581530824768098,0.0029970803492299198,1.0703038300666123,10.54774060148205,0.054235776101370176,9.806771250944289,327.47258347852903,0.01266749994829297,5.329070518200751e-15,6.938893903907228e-18,10.669887550178807,2.570892684161663e-05,10.2303181485673,3.7079444155097008e-06,0.03379022328604364,0.12214694869675213,-0.3174224529147551,0.03379022328604364,0.12214694869675213,0.3174224529147551,-0.03379022328604364,0.08835672541070849,-0.35121267620079877,0.03379022328604364,0.08835672541070849,0.35121267620079877
100,100,0.05,0.4,1.0,26,call,10.478566453701713,0.05361693406596941,0.0244108330225572,10.441121735027007,0.0029475868301121044,1.0713994341886417,10.478566453701717,0.05361693406596942,9.670476108286648,330.880168358223,0.01887458295095712,-3.552713678800501e-15,-1.3877787807814457e-17,10.534770922932436,2.7999980375170708e-05,10.2303181485673,4.708068445324898e-06,-0.03744471867470622,0.056204469230722864,-0.24824830513441398,0.03744471867470622,0.056204469230722864,0.24824830513441398,0.03744471867470622,0.09364918790542909,-0.21080358645970776,0.03744471867470622,0.09364918790542909,0.21080358645970776
100,100,0.05,0.4,1.0,36,call,10.38792113035135,0.05319757882288597,0.03015362494625151,10.360414277198382,0.0029301622879649276,1.073194677086975,10.387921130351346,0.053197578822885956,9.585461775073322,329.6100038857461,0.02522762503940612,3.552713678800501e-15,1.3877787807814457e-17,10.450263339040122,3.1333998776972294e-05,10.2303181485673,3.832974471151829e-06,-0.027506853152967636,0.06234220868877216,-0.1576029817840503,0.027506853152967636,0.06234220868877216,0.1576029817840503,0.027506853152967636,0.0898490618417398,-0.13009612863108266,0.027506853152967636,0.0898490618417398,0.13009612863108266
100,100,0.05,0.4,1.0,52,call,10.300481049024402,0.05271522524894422,0.03909945907071233,10.288351200558143,0.002870349638273383,1.0734424051388805,10.300481049024404,0.05271522524894422,9.517542988491064,337.2892736321891,0.03443700005300343,-1.7763568394002505e-15,0.0,10.382623167027969,5.6083896197378635e-05,10.2303181485673,4.749977961182594e-06,-0.012129848466258863,0.08214211800356708,-0.0701629004571025,0.012129848466258863,0.08214211800356708,0.0701629004571025,0.012129848466258863,0.09427196646982594,-0.05803305199084363,0.012129848466258863,0.09427196646982594,0.05803305199084363
100,100,0.05,0.4,1.0,78,call,10.252810564426412,0.052484181503284266,0.06028029206208885,10.239586185480459,0.0028800539908857793,1.0747199146050626,10.25281056442641,0.05248418150328425,9.466657311014213,332.08984752477414,0.0523114160168916,1.7763568394002505e-15,1.3877787807814457e-17,10.331872695494406,0.0001116250641644001,10.2303181485673,3.999914042651653e-06,-0.013224378945952964,0.0790621310679942,-0.022492415859112214,0.013224378945952964,0.0790621310679942,0.022492415859112214,0.013224378945952964,0.09228651001394717,-0.00926803691315925,0.013224378945952964,0.09228651001394717,0.00926803691315925
100,100,0.05,0.4,1.0,126,call,10.218757010510188,0.05228622929172852,0.1020941250026226,10.195344876692845,0.0027993486835907674,1.0734738988688708,10.218757010510185,0.052286229291728506,9.427917705644035,348.86761166756776,0.08654179202858359,3.552713678800501e-15,1.3877787807814457e-17,10.293193760881122,0.0001532919704914093,10.2303181485673,4.166970029473305e-06,-0.023412133817343417,0.07443675037093378,0.011561138057111009,0.023412133817343417,0.07443675037093378,0.011561138057111009,0.023412133817343417,0.0978488841882772,0.034973271874454426,0.023412133817343417,0.0978488841882772,0.034973271874454426
100,100,0.05,0.4,1.0,180,call,10.200644137881746,0.05233879905778854,0.14731529203709215,10.181170031446303,0.0028620456223216076,1.0754866681090773,10.200644137881746,0.05233879905778855,9.409041627357313,334.4216627962394,0.14058687502983958,0.0,-6.938893903907228e-18,10.274334000601034,0.00026533298660069704,10.2303181485673,4.666042514145374e-06,-0.01947410643544245,0.0736898627192879,0.029674010685553753,0.01947410643544245,0.0736898627192879,0.029674010685553753,0.01947410643544245,0.09316396915473035,0.049148117120996204,0.01947410643544245,0.09316396915473035,0.049148117120996204
100,100,0.05,0.4,1.0,252,call,10.201261393983772,0.052480915765481716,0.21861329104285687,10.172552911293675,0.002923470662836011,1.076943087054246,10.201261393983769,0.052480915765481695,9.396461011721607,322.25920342131053,0.1944802920334041,3.552713678800501e-15,2.0816681711721685e-17,10.261759439897292,0.00048762501683086157,10.2303181485673,5.166977643966675e-06,-0.028708482690097625,0.06049804591351915,0.029056754583526967,0.028708482690097625,0.06049804591351915,0.029056754583526967,0.028708482690097625,0.08920652860361677,0.05776523727362459,0.028708482690097625,0.08920652860361677,0.05776523727362459
100,100,0.05,0.5,1.0,4,call,14.844202866561213,0.0827687622776649,0.0035881249932572246,14.720075775798676,0.005954316080863819,1.0707519833226802,14.844202866561213,0.0827687622776649,13.572026380054337,193.2275962672585,0.004613208002410829,0.0,0.0,14.850913917555998,1.6459031030535698e-05,12.489536842731711,3.125052899122238e-06,-0.1241270907625367,0.006711050994784529,-2.354666023829502,0.1241270907625367,0.006711050994784529,2.354666023829502,0.1241270907625367,0.13083814175732122,-2.230538933066965,0.1241270907625367,0.13083814175732122,2.230538933066965
100,100,0.05,0.5,1.0,6,call,13.910687579914773,0.07682211114671471,0.004602999892085791,13.927550442949427,0.005491641740770114,1.0800250988101188,13.91068757991477,0.07682211114671471,12.74711750851795,195.68975115409592,0.005439499975182116,3.552713678800501e-15,0.0,14.066946480415682,1.4459015801548958e-05,12.489536842731711,5.332985892891884e-06,0.01686286303465323,0.15625890050090874,-1.421150737183062,0.01686286303465323,0.15625890050090874,1.421150737183062,-0.01686286303465323,0.1393960374662555,-1.4380136002177153,0.01686286303465323,0.1393960374662555,1.4380136002177153
100,100,0.05,0.5,1.0,8,call,13.514221514511005,0.07431963452030155,0.00568070902954787,13.524492924012286,0.005310369589701502,1.0843158268405582,13.514221514511005,0.07431963452030155,12.340130573575284,195.86535969833128,0.0067461669677868485,0.0,0.0,13.67386407706141,1.5042023733258247e-05,12.489536842731711,2.584070898592472e-06,0.01027140950128036,0.15964256255040432,-1.0246846717792941,0.01027140950128036,0.15964256255040432,1.0246846717792941,-0.01027140950128036,0.14937115304912396,-1.0349560812805745,0.01027140950128036,0.14937115304912396,1.0349560812805745
100,100,0.05,0.5,1.0,12,call,13.13868193213473,0.0719584578395858,0.00866733305156231,13.1261071928818,0.0050557591728308295,1.0884457912531953,13.138681932134729,0.07195845783958578,11.936611363219296,202.577374243339,0.00937704206444323,1.7763568394002505e-15,1.3877787807814457e-17,13.279981050752683,2.4292035959661007e-05,12.489536842731711,4.666042514145374e-06,-0.012574739252929845,0.14129911861795286,-0.6491450894030191,0.012574739252929845,0.14129911861795286,0.6491450894030191,0.012574739252929845,0.1538738578708827,-0.6365703501500892,0.012574739252929845,0.1538738578708827,0.6365703501500892
100,100,0.05,0.5,1.0,18,call,12.813301650093953,0.07011510793792444,0.014548790990374982,12.858241417997894,0.0048813534981930334,1.091934380407948,12.81330165009395,0.07011510793792443,11.66945504993289,206.32064876853062,0.012836500070989132,3.552713678800501e-15,1.3877787807814457e-17,13.016915714799392,2.8250040486454964e-05,12.489536842731711,4.792003892362118e-06,0.04493976790394072,0.2036140647054392,-0.32376480736224167,0.04493976790394072,0.2036140647054392,0.32376480736224167,-0.04493976790394072,0.15867429680149847,-0.3687045752661824,0.04493976790394072,0.15867429680149847,0.3687045752661824
100,100,0.05,0.5,1.0,26,call,12.734086834964803,0.06923848880590298,0.02212966699153185,12.687691406105479,0.004793003126675729,1.0930365096694463,12.734086834964806,0.069238488805903,11.505766627549631,208.67947538924972,0.018007582984864712,-3.552713678800501e-15,-1.3877787807814457e-17,12.854828393143322,2.6332912966609e-05,12.489536842731711,4.333909600973129e-06,-0.04639542885932357,0.12074155817851917,-0.24454999223309137,0.04639542885932357,0.12074155817851917,0.24454999223309137,0.04639542885932357,0.16713698703784274,-0.1981545633737678,0.04639542885932357,0.16713698703784274,0.1981545633737678
100,100,0.05,0.5,1.0,36,call,12.62452528470945,0.0687242363674926,0.032340124947950244,12.592261326758923,0.004775531285991495,1.0954997535290045,12.624525284709444,0.06872423636749259,11.403732308310154,207.09826307659552,0.024835625081323087,5.329070518200751e-15,1.3877787807814457e-17,12.753442901272885,3.395904786884785e-05,12.489536842731711,4.124944098293781e-06,-0.03226395795052639,0.12891761656343625,-0.13498844197773785,0.03226395795052639,0.12891761656343625,0.13498844197773785,0.03226395795052639,0.16118157451396264,-0.10272448402721146,0.03226395795052639,0.16118157451396264,0.10272448402721146
100,100,0.05,0.5,1.0,52,call,12.5167039421992,0.06806348188944966,0.03853412496391684,12.50276830423064,0.004677414347751651,1.095799796598522,12.516703942199205,0.06806348188944966,11.322252730452565,211.74669361738225,0.03320112498477101,-5.329070518200751e-15,0.0,12.672288463852325,5.445897113531828e-05,12.489536842731711,4.124944098293781e-06,-0.013935637968559789,0.1555845216531253,-0.027167099467488853,0.013935637968559789,0.1555845216531253,0.027167099467488853,0.013935637968559789,0.1695201596216851,-0.013231461498929065,0.013935637968559789,0.1695201596216851,0.013231461498929065
100,100,0.05,0.5,1.0,78,call,12.460941999747092,0.06778658881277905,0.059948917012661695,12.446274143089006,0.004703212925896943,1.0974833789628586,12.460941999747092,0.06778658881277905,11.261228392689771,207.72954883752473,0.051401832955889404,0.0,0.0,12.611395246618535,0.00013891607522964478,12.489536842731711,4.417030140757561e-06,-0.01466785665808601,0.150453246871443,0.028594842984619007,0.01466785665808601,0.150453246871443,0.028594842984619007,0.01466785665808601,0.16512110352952902,0.043262699642705016,0.01466785665808601,0.16512110352952902,0.043262699642705016
100,100,0.05,0.5,1.0,126,call,12.419144541335083,0.0674779634442704,0.10005762497894466,12.390291741920091,0.004537786011567671,1.0955209367320071,12.419144541335083,0.06747796344427039,11.214782346348743,221.12401395595725,0.08510412508621812,0.0,1.3877787807814457e-17,12.564984413019026,0.00013779103755950928,12.489536842731711,4.416913725435734e-06,-0.028852799414991637,0.1458398716839433,0.07039230139662855,0.028852799414991637,0.1458398716839433,0.07039230139662855,0.028852799414991637,0.17469267109893494,0.09924510081162019,0.028852799414991637,0.17469267109893494,0.09924510081162019
100,100,0.05,0.5,1.0,180,call,12.402081610689704,0.06763513202371285,0.14624441601336002,12.376034661576492,0.00466214964921077,1.098480031374571,12.402081610689704,0.06763513202371285,11.192155075865225,210.46130780232744,0.13751833303831518,0.0,0.0,12.542354059877901,0.00022904202342033386,12.489536842731711,5.041016265749931e-06,-0.026046949113212037,0.14027244918819726,0.08745523204200722,0.026046949113212037,0.14027244918819726,0.08745523204200722,0.026046949113212037,0.1663193983014093,0.11350218115521926,0.026046949113212037,0.1663193983014093,0.11350218115521926
100,100,0.05,0.5,1.0,252,call,12.40674461957685,0.06789671755776581,0.20906612498220056,12.36736288359284,0.004789625129532603,1.100618427407708,12.406744619576846,0.0678967175577658,11.177075734125149,200.95300757894958,0.23301162500865757,3.552713678800501e-15,1.3877787807814457e-17,12.527265297979307,0.000437874929048121,12.489536842731711,5.00003807246685e-06,-0.03938173598401029,0.12052067840245684,0.08279222315486123,0.03938173598401029,0.12052067840245684,0.08279222315486123,0.03938173598401029,0.15990241438646713,0.12217395913887152,0.03938173598401029,0.15990241438646713,0.12217395913887152
100,100,0.05,0.6,1.0,4,call,17.466956587880546,0.10381310411726075,0.0039847909938544035,17.29819570661921,0.009107688869920966,1.0896032023112625,17.466956587880546,0.10381310411726076,15.653573298027448,129.92358088644949,0.00497804197948426,0.0,-1.3877787807814457e-17,17.513526145323702,2.2833002731204033e-05,14.770188773089266,4.749977961182594e-06,-0.16876088126133482,0.046569557443156384,-2.6967678147912792,0.16876088126133482,0.046569557443156384,2.6967678147912792,0.16876088126133482,0.2153304387044912,-2.5280069335299444,0.16876088126133482,0.2153304387044912,2.5280069335299444
100,100,0.05,0.6,1.0,6,call,16.35656465927208,0.096033031766233,0.004819417023099959,16.37304774219293,0.008363778763293299,1.1011778308457651,16.356564659272077,0.09603303176623297,14.68597694074693,131.83666447743056,0.005676875007338822,3.552713678800501e-15,2.7755575615628914e-17,16.60333607999098,1.9541941583156586e-05,14.770188773089266,3.5420525819063187e-06,0.016483082920849768,0.24677142071890046,-1.5863758861828146,0.016483082920849768,0.24677142071890046,1.5863758861828146,-0.016483082920849768,0.2302883377980507,-1.6028589691036643,0.016483082920849768,0.2302883377980507,1.6028589691036643
100,100,0.05,0.6,1.0,8,call,15.892550886448559,0.09286376412210974,0.0057385420659556985,15.902335055534863,0.00809446482967732,1.106487233015501,15.892550886448559,0.09286376412210974,14.210099512508055,131.6183026352379,0.0068699580151587725,0.0,0.0,16.14672832704633,2.4416949599981308e-05,14.770188773089266,3.125052899122238e-06,0.009784169086303862,0.25417744059777014,-1.1223621133592925,0.009784169086303862,0.25417744059777014,1.1223621133592925,-0.009784169086303862,0.24439327151146628,-1.1321462824455963,0.009784169086303862,0.24439327151146628,1.1321462824455963
100,100,0.05,0.6,1.0,12,call,15.45368610237765,0.08981139952571207,0.00852166605181992,15.434423569188752,0.0076629271051664285,1.1112956609306186,15.45368610237765,0.08981139952571206,13.73925235183413,137.3641931369505,0.00879633310250938,0.0,1.3877787807814457e-17,15.689048709599343,1.879199407994747e-05,14.770188773089266,2.749962732195854e-06,-0.0192625331888987,0.2353626072216919,-0.6834973292883841,0.0192625331888987,0.2353626072216919,0.6834973292883841,0.0192625331888987,0.2546251404105906,-0.6642347960994854,0.0192625331888987,0.2546251404105906,0.6642347960994854
100,100,0.05,0.6,1.0,18,call,15.065565345692495,0.08748692868994427,0.015156457899138331,15.121451130830906,0.007393250919382759,1.115762472304375,15.065565345692491,0.08748692868994426,13.428051460235439,140.02818157959268,0.013847959111444652,3.552713678800501e-15,1.3877787807814457e-17,15.383301261118607,2.6957946829497814e-05,14.770188773089266,4.708068445324898e-06,0.05588578513841114,0.31773591542611257,-0.295376572603228,0.05588578513841114,0.31773591542611257,0.295376572603228,-0.05588578513841114,0.26185013028770143,-0.35126235774163916,0.05588578513841114,0.26185013028770143,0.35126235774163916
100,100,0.05,0.6,1.0,26,call,14.97585883707899,0.08625642401758829,0.024224707973189652,14.921386974697965,0.0072456288560809575,1.1166083741452435,14.975858837078993,0.08625642401758832,13.237584405464412,141.71986504458738,0.020682083093561232,-3.552713678800501e-15,-2.7755575615628914e-17,15.194887343732999,2.7708010748028755e-05,14.770188773089266,4.458008334040642e-06,-0.05447186238102475,0.2190285066540092,-0.20567006398972332,0.05447186238102475,0.2190285066540092,0.20567006398972332,0.05447186238102475,0.27350036903503394,-0.15119820160869857,0.05447186238102475,0.27350036903503394,0.15119820160869857
100,100,0.05,0.6,1.0,36,call,14.849238952791328,0.08566048374412698,0.03624891699291766,14.811636784250881,0.007237035366578227,1.1199221195677282,14.849238952791325,0.08566048374412695,13.118937310693934,140.100490343676,0.024599375086836517,3.552713678800501e-15,2.7755575615628914e-17,15.077023993857967,3.366696182638407e-05,14.770188773089266,4.417030140757561e-06,-0.03760216854044707,0.22778504106663888,-0.07905017970206174,0.03760216854044707,0.22778504106663888,0.07905017970206174,0.03760216854044707,0.26538720960708595,-0.04144801116161467,0.03760216854044707,0.26538720960708595,0.04144801116161467
100,100,0.05,0.6,1.0,52,call,14.720325189986434,0.08478199367776668,0.04074629198294133,14.70402453203053,0.007088289039455416,1.1202195539709854,14.720325189986434,0.0847819936777667,13.024235330269143,143.06203977247495,0.03479441604577005,0.0,-2.7755575615628914e-17,14.982674003652992,4.416704177856445e-05,14.770188773089266,4.583969712257385e-06,-0.016300657955904185,0.2623488136665575,0.04986358310283201,0.016300657955904185,0.2623488136665575,0.04986358310283201,0.016300657955904185,0.2786494716224617,0.0661642410587362,0.016300657955904185,0.2786494716224617,0.0661642410587362
100,100,0.05,0.6,1.0,78,call,14.656787490557884,0.08447359893675106,0.05960554105695337,14.641638290086822,0.007144230419664561,1.1223897148616668,14.656787490557878,0.08447359893675106,12.953333424920372,139.8076991040489,0.051474333042278886,5.329070518200751e-15,0.0,14.911876325717435,0.00010800000745803118,14.770188773089266,4.375004209578037e-06,-0.015149200471061164,0.25508883515955105,0.11340128253138282,0.015149200471061164,0.25508883515955105,0.11340128253138282,0.015149200471061164,0.2702380356306122,0.12855048300244398,0.015149200471061164,0.2702380356306122,0.12855048300244398
100,100,0.05,0.6,1.0,126,call,14.605339555251435,0.08400163948856851,0.10288783302530646,14.571103674491034,0.006833678082243328,1.119501833858058,14.605339555251431,0.0840016394885685,12.89938403907302,151.1007054787565,0.08576062496285886,3.552713678800501e-15,1.3877787807814457e-17,14.857914723006264,0.00014441600069403648,14.770188773089266,4.790956154465675e-06,-0.034235880760400406,0.2525751677548289,0.16484921783783157,0.034235880760400406,0.2525751677548289,0.16484921783783157,0.034235880760400406,0.2868110485152293,0.19908509859823198,0.034235880760400406,0.2868110485152293,0.19908509859823198
100,100,0.05,0.6,1.0,180,call,14.592927476710557,0.08433797269104146,0.143914166954346,14.559318559995923,0.00706071261658152,1.1236365859845256,14.592927476710557,0.08433797269104146,12.873105891394982,142.67544767988664,0.1394332500640303,0.0,0.0,14.831601948137125,0.00021783402189612389,14.770188773089266,4.500034265220165e-06,-0.03360891671463406,0.2386744714265685,0.1772612963787097,0.03360891671463406,0.2386744714265685,0.1772612963787097,0.03360891671463406,0.27228338814120256,0.21087021309334375,0.03360891671463406,0.27228338814120256,0.21087021309334375
100,100,0.05,0.6,1.0,252,call,14.603741024100557,0.08477610706738468,0.21427145798224956,14.551559414239055,0.007300583746404221,1.1266276756117144,14.603741024100554,0.08477610706738468,12.85559517336399,134.8440429454553,0.2166360830888152,3.552713678800501e-15,0.0,14.81405771908524,0.0006471669767051935,14.770188773089266,5.207955837249756e-06,-0.052181609861502665,0.21031669498468197,0.16644774898870907,0.052181609861502665,0.21031669498468197,0.16644774898870907,0.052181609861502665,0.26249830484618464,0.21862935885021173,0.052181609861502665,0.26249830484618464,0.21862935885021173
100,110,0.05,0.1,1.0,4,call,0.6828372583225143,0.00665428556252253,0.003965083975344896,0.6665096275042235,0.00019547163212426473,1.0310285463541837,0.6828372583225143,0.00665428556252253,0.6382218809261494,1158.8717874628162,0.004965416970662773,0.0,0.0,0.6619429014377,1.9749975763261318e-05,0.32398684634686503,3.959052264690399e-06,-0.016327630818290806,-0.020894356884814336,-0.35885041197564926,0.016327630818290806,0.020894356884814336,0.35885041197564926,0.016327630818290806,-0.00456672606652353,-0.34252278115735846,0.016327630818290806,0.00456672606652353,0.34252278115735846
100,110,0.05,0.1,1.0,6,call,0.5452712066557582,0.005712679345190423,0.004790915991179645,0.5429670222859937,0.00018270195042790796,1.0384356766598326,0.5452712066557576,0.00571267934519042,0.5149704048624975,977.6723388516633,0.006139207980595529,6.661338147750939e-16,3.469446951953614e-18,0.5373478666784439,2.1082931198179722e-05,0.32398684634686503,4.58303838968277e-06,-0.0023041843697645392,-0.007923339977314314,-0.2212843603088932,0.0023041843697645392,0.007923339977314314,0.2212843603088932,0.0023041843697645392,-0.005619155607549775,-0.21898017593912866,0.0023041843697645392,0.005619155607549775,0.21898017593912866
100,110,0.05,0.1,1.0,8,call,0.48583763474743974,0.005290526548051968,0.006441625067964196,0.48521441226979733,0.0001765234951413831,1.0422193162319455,0.48583763474743974,0.005290526548051967,0.4578774137359923,898.2407641213994,0.007425707997754216,0.0,8.673617379884035e-19,0.47935966590771106,4.5166932977735996e-05,0.32398684634686503,1.325004268437624e-05,-0.0006232224776424045,-0.006477968839728676,-0.1618507884005747,0.0006232224776424045,0.006477968839728676,0.1618507884005747,0.0006232224776424045,-0.005854746362086272,-0.1612275659229323,0.0006232224776424045,0.005854746362086272,0.1612275659229323
100,110,0.05,0.1,1.0,12,call,0.43213521139344857,0.004897793236746114,0.00890745793003589,0.43088944067684354,0.00017206818967418797,1.0464237461908967,0.43213521139344807,0.00489779323674611,0.4039428731279576,810.2139478472834,0.009217708953656256,4.996003610813204e-16,4.336808689942018e-18,0.424395909842871,2.216699067503214e-05,0.32398684634686503,3.875000402331352e-06,-0.0012457707166050325,-0.00773930155057756,-0.10814836504658354,0.0012457707166050325,0.00773930155057756,0.10814836504658354,0.0012457707166050325,-0.006493530833972527,-0.1069025943299785,0.0012457707166050325,0.006493530833972527,0.1069025943299785
100,110,0.05,0.1,1.0,18,call,0.39177873860689927,0.004614735527067212,0.015064875013194978,0.3963164937123218,0.00016765913182081765,1.0499353915082519,0.39177873860689855,0.004614735527067208,0.36979048201020726,757.5986759150917,0.012666042079217732,7.216449660063518e-16,4.336808689942018e-18,0.38948915211265506,2.733292058110237e-05,0.32398684634686503,4.375004209578037e-06,0.004537755105422536,-0.0022895864942442112,-0.06779189226003424,0.004537755105422536,0.0022895864942442112,0.06779189226003424,-0.004537755105422536,-0.0068273415996667475,-0.07232964736545677,0.004537755105422536,0.0068273415996667475,0.07232964736545677
100,110,0.05,0.1,1.0,26,call,0.3779860428637388,0.004466817471796273,0.020449917064979672,0.375672896067338,0.0001659280203598221,1.052203218935994,0.37798604286373955,0.004466817471796278,0.3495057045462907,724.697809896816,0.017560374923050404,-7.216449660063518e-16,-5.204170427930421e-18,0.36871510627375154,2.6458059437572956e-05,0.32398684634686503,3.7079444155097008e-06,-0.0023131467964008223,-0.009270936589987289,-0.05399919651687379,0.0023131467964008223,0.009270936589987289,0.05399919651687379,0.0023131467964008223,-0.006957789793586466,-0.05168604972047297,0.0023131467964008223,0.006957789793586466,0.05168604972047297
100,110,0.05,0.1,1.0,36,call,0.3659174824429577,0.004368859958433177,0.029886333039030433,0.3633375975867941,0.00016413326417067233,1.054244167563351,0.36591748244295713,0.0043688599584331715,0.33711450124227277,708.5051878702179,0.024579542106948793,5.551115123125783e-16,5.204170427930421e-18,0.35600897068150655,3.162503708153963e-05,0.32398684634686503,4.166970029473305e-06,-0.0025798848561635612,-0.009908511761451133,-0.041930636096092655,0.0025798848561635612,0.009908511761451133,0.041930636096092655,0.0025798848561635612,-0.007328626905287572,-0.039350751239929094,0.0025798848561635612,0.007328626905287572,0.039350751239929094
100,110,0.05,0.1,1.0,52,call,0.3516011688813551,0.004274709963100922,0.03932120802346617,0.35310643371039224,0.00016002019652690575,1.0551167612316878,0.35160116888135584,0.004274709963100927,0.32736161551225085,713.6145689875559,0.03322366694919765,-7.216449660063518e-16,-5.204170427930421e-18,0.3459992842174872,3.466603811830282e-05,0.32398684634686503,4.875008016824722e-06,0.0015052648290371229,-0.0056018846638679065,-0.027614322534490088,0.0015052648290371229,0.0056018846638679065,0.027614322534490088,-0.0015052648290371229,-0.007107149492905029,-0.02911958736352721,0.0015052648290371229,0.007107149492905029,0.02911958736352721
100,110,0.05,0.1,1.0,78,call,0.345447129003961,0.0042277369763624745,0.060449665994383395,0.3460123460580232,0.00016124227787796185,1.0564537637750202,0.3454471290039606,0.004227736976362472,0.3201408296593283,687.4768384350707,0.052133999997749925,4.440892098500626e-16,2.6020852139652106e-18,0.3385831532845174,0.00011983304284512997,0.32398684634686503,4.332978278398514e-06,0.0005652170540622059,-0.006863975719443638,-0.021460282657095986,0.0005652170540622059,0.006863975719443638,0.021460282657095986,-0.0005652170540622059,-0.007429192773505844,-0.022025499711158192,0.0005652170540622059,0.007429192773505844,0.022025499711158192
100,110,0.05,0.1,1.0,126,call,0.3428942050890457,0.004190173629488555,0.09992900001816452,0.3398978954792644,0.00015816377157511284,1.0557418264920804,0.34289420508904506,0.00419017362948855,0.3146935069249273,701.859226479717,0.08451312500983477,6.661338147750939e-16,5.204170427930421e-18,0.33298545691822967,0.00017991603817790747,0.32398684634686503,4.917033948004246e-06,-0.0029963096097813113,-0.00990874817081605,-0.01890735874218069,0.0029963096097813113,0.00990874817081605,0.01890735874218069,0.0029963096097813113,-0.006912438561034739,-0.01591104913239938,0.0029963096097813113,0.006912438561034739,0.01591104913239938
100,110,0.05,0.1,1.0,180,call,0.3394102993113612,0.0041903878245648585,0.144606624962762,0.3375160887930091,0.00015897894995124573,1.0571824389118014,0.3394102993113616,0.004190387824564861,0.31205498866682824,694.7510152686413,0.13870925002265722,-3.885780586188048e-16,-2.6020852139652106e-18,0.3302731575184598,0.0002478749956935644,0.32398684634686503,4.707952030003071e-06,-0.0018942105183520908,-0.009137141792901371,-0.015423452964496154,0.0018942105183520908,0.009137141792901371,0.015423452964496154,0.0018942105183520908,-0.00724293127454928,-0.013529242446144063,0.0018942105183520908,0.00724293127454928,0.013529242446144063
100,110,0.05,0.1,1.0,252,call,0.33919050101645976,0.00422469726127924,0.20650070894043893,0.3358796358891888,0.0001607681139273441,1.0577874055330203,0.33919050101645914,0.004224697261279236,0.31030219661698943,690.5439946126725,0.21518141601700336,6.106226635438361e-16,4.336808689942018e-18,0.3284710075058362,0.0003512909170240164,0.32398684634686503,4.875008016824722e-06,-0.0033108651272709677,-0.010719493510623568,-0.015203654669594724,0.0033108651272709677,0.010719493510623568,0.015203654669594724,0.0033108651272709677,-0.0074086283833526,-0.011892789542323756,0.0033108651272709677,0.0074086283833526,0.011892789542323756
