S0,K,moneyness,log_moneyness,r,T,sigma,sigma2,n,inv_n,inv_sqrt_n,option_type,cv_mc_price,cv_mc_se,tw_price,tw_residual,tw_abs_residual,tw_rel_residual,scaled_tw_residual,scaled_tw_abs_residual
100,110.00000000000001,1.1,0.09531017980432493,0.05,0.5,0.6,0.36,52,0.019230769230769232,0.1386750490563073,call,6.577916452141376,0.0021471094007279087,6.590581479128054,0.01266502698667793,0.01266502698667793,0.001925385808534396,0.0001266502698667793,0.0001266502698667793
100,110.00000000000001,1.1,0.09531017980432493,0.05,0.5,0.6,0.36,126,0.007936507936507936,0.0890870806374748,call,6.49282531701047,0.0021064139797819085,6.505622194318633,0.012796877308162813,0.012796877308162813,0.001970925857906024,0.00012796877308162812,0.00012796877308162812
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.1,0.010000000000000002,12,0.08333333333333333,0.2886751345948129,call,6.508569576838868e-05,2.916404211905798e-06,5.656193762135385e-05,-8.52375814703483e-06,8.52375814703483e-06,-0.1309620807829593,-8.523758147034829e-08,8.523758147034829e-08
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.1,0.010000000000000002,26,0.038461538461538464,0.19611613513818404,call,4.38336548860654e-05,2.603022152353254e-06,2.980095167105742e-05,-1.4032703215007977e-05,1.4032703215007977e-05,-0.3201353674815042,-1.4032703215007978e-07,1.4032703215007978e-07
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.1,0.010000000000000002,52,0.019230769230769232,0.1386750490563073,call,2.6973405620858042e-05,9.769488575769156e-07,2.221893484044407e-05,-4.754470780413973e-06,4.754470780413973e-06,-0.17626512748310239,-4.754470780413973e-08,4.754470780413973e-08
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.1,0.010000000000000002,126,0.007936507936507936,0.0890870806374748,call,2.515512236199991e-05,3.1880816592503432e-06,1.8593123893805984e-05,-6.561998468193925e-06,6.561998468193925e-06,-0.26086132175237114,-6.561998468193925e-08,6.561998468193925e-08
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.2,0.04000000000000001,12,0.08333333333333333,0.2886751345948129,call,0.10011311302171877,0.0001439586147050903,0.09343719388195558,-0.0066759191397631895,0.0066759191397631895,-0.06668376337787939,-6.675919139763189e-05,6.675919139763189e-05
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.2,0.04000000000000001,26,0.038461538461538464,0.19611613513818404,call,0.08239743895506721,0.00013973926216846575,0.07527430594861496,-0.007123133006452245,0.007123133006452245,-0.08644847578741637,-7.123133006452245e-05,7.123133006452245e-05
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.2,0.04000000000000001,52,0.019230769230769232,0.1386750490563073,call,0.07492527989925868,0.00013709293791964243,0.06823676025944489,-0.006688519639813789,0.006688519639813789,-0.08926919791032994,-6.688519639813789e-05,6.688519639813789e-05
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.2,0.04000000000000001,126,0.007936507936507936,0.0890870806374748,call,0.07094215814788728,0.00013194317799539878,0.0643076364501534,-0.006634521697733875,0.006634521697733875,-0.09352015601080861,-6.634521697733875e-05,6.634521697733875e-05
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.3,0.09,12,0.08333333333333333,0.2886751345948129,call,0.67868691959364,0.000446234320162478,0.6508441607306947,-0.027842758862945294,0.027842758862945294,-0.041024451863041635,-0.00027842758862945294,0.00027842758862945294
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.3,0.09,26,0.038461538461538464,0.19611613513818404,call,0.5985676678773838,0.0004145606579054579,0.5712953479712313,-0.02727231990615253,0.02727231990615253,-0.04556263455202069,-0.0002727231990615253,0.0002727231990615253
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.3,0.09,52,0.019230769230769232,0.1386750490563073,call,0.568000594564348,0.00042140093925861755,0.5386618556521113,-0.029338738912236706,0.029338738912236706,-0.05165265528417146,-0.0002933873891223671,0.0002933873891223671
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.3,0.09,126,0.007936507936507936,0.0890870806374748,call,0.5490359471215815,0.0004132869321753773,0.5199131882426764,-0.02912275887890514,0.02912275887890514,-0.05304344648394404,-0.0002912275887890514,0.0002912275887890514
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.4,0.16000000000000003,12,0.08333333333333333,0.2886751345948129,call,1.7026301138929691,0.000866607985256916,1.6594372059318512,-0.043192907961117966,0.043192907961117966,-0.02536834489691938,-0.00043192907961117963,0.00043192907961117963
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.4,0.16000000000000003,26,0.038461538461538464,0.19611613513818404,call,1.5533198918770912,0.0008275606126784676,1.506117338982129,-0.047202552894962224,0.047202552894962224,-0.0303881725469445,-0.0004720255289496222,0.0004720255289496222
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.4,0.16000000000000003,52,0.019230769230769232,0.1386750490563073,call,1.491712796496793,0.0008241579710754162,1.4419456477396073,-0.049767148757185575,0.049767148757185575,-0.03336241994709775,-0.0004976714875718557,0.0004976714875718557
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.4,0.16000000000000003,126,0.007936507936507936,0.0890870806374748,call,1.4548631508234329,0.0008037988799565947,1.4047037712122241,-0.050159379611208754,0.050159379611208754,-0.03447704313826302,-0.0005015937961120875,0.0005015937961120875
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.5,0.25,12,0.08333333333333333,0.2886751345948129,call,3.0034455864348995,0.001438605726061435,2.953471170366947,-0.049974416067952276,0.049974416067952276,-0.01663902828593345,-0.0004997441606795227,0.0004997441606795227
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.5,0.25,26,0.038461538461538464,0.19611613513818404,call,2.7837258967835945,0.001370868251422785,2.727354038776231,-0.05637185800736333,0.05637185800736333,-0.020250506011564275,-0.0005637185800736333,0.0005637185800736333
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.5,0.25,52,0.019230769230769232,0.1386750490563073,call,2.693086981613556,0.0013785438668934712,2.631821029589373,-0.061265952024182724,0.061265952024182724,-0.022749340233888544,-0.0006126595202418273,0.0006126595202418273
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.5,0.25,126,0.007936507936507936,0.0890870806374748,call,2.637311775264747,0.0013483062480826704,2.57611644706554,-0.06119532819920703,0.06119532819920703,-0.023203676096681412,-0.0006119532819920704,0.0006119532819920704
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.6,0.36,12,0.08333333333333333,0.2886751345948129,call,4.4647603987403155,0.002216994859458846,4.42381841688112,-0.04094198185919584,0.04094198185919584,-0.00917002889354313,-0.00040941981859195844,0.00040941981859195844
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.6,0.36,26,0.038461538461538464,0.19611613513818404,call,4.177734532357769,0.0020795931480688543,4.128264324088317,-0.04947020826945181,0.04947020826945181,-0.01184139582979499,-0.0004947020826945181,0.0004947020826945181
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.6,0.36,52,0.019230769230769232,0.1386750490563073,call,4.057154000657743,0.002031107034304774,4.002746910791273,-0.05440708986647014,0.05440708986647014,-0.01341016137362538,-0.0005440708986647014,0.0005440708986647014
100,120.0,1.2,0.1823215567939546,0.05,0.5,0.6,0.36,126,0.007936507936507936,0.0890870806374748,call,3.984930908084351,0.0020122968841149364,3.929368065734682,-0.05556284234966924,0.05556284234966924,-0.013943238573333154,-0.0005556284234966924,0.0005556284234966924
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.1,0.010000000000000002,12,0.08333333333333333,0.2886751345948129,call,0.0,0.0,4.28914666389314e-09,4.28914666389314e-09,4.28914666389314e-09,4289.146663893141,4.2891466638931404e-11,4.2891466638931404e-11
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.1,0.010000000000000002,26,0.038461538461538464,0.19611613513818404,call,0.0,0.0,1.2299259064488593e-09,1.2299259064488593e-09,1.2299259064488593e-09,1229.9259064488595,1.2299259064488593e-11,1.2299259064488593e-11
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.1,0.010000000000000002,52,0.019230769230769232,0.1386750490563073,call,0.0,0.0,6.930058309914918e-10,6.930058309914918e-10,6.930058309914918e-10,693.0058309914917,6.9300583099149175e-12,6.9300583099149175e-12
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.1,0.010000000000000002,126,0.007936507936507936,0.0890870806374748,call,0.0,0.0,4.890983006579091e-10,4.890983006579091e-10,4.890983006579091e-10,489.09830065790914,4.890983006579092e-12,4.890983006579092e-12
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.2,0.04000000000000001,12,0.08333333333333333,0.2886751345948129,call,0.007386827914334785,7.37428906236855e-05,0.0060809274354965874,-0.0013059004788381979,0.0013059004788381979,-0.17678772187233222,-1.3059004788381978e-05,1.3059004788381978e-05
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.2,0.04000000000000001,26,0.038461538461538464,0.19611613513818404,call,0.005279625042156829,6.689032218678287e-05,0.004184938124349944,-0.0010946869178068844,0.0010946869178068844,-0.207341792090539,-1.0946869178068843e-05,1.0946869178068843e-05
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.2,0.04000000000000001,52,0.019230769230769232,0.1386750490563073,call,0.004503362494258176,6.13128254540966e-05,0.0035288644079075723,-0.000974498086350604,0.000974498086350604,-0.21639343659167945,-9.74498086350604e-06,9.74498086350604e-06
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.2,0.04000000000000001,126,0.007936507936507936,0.0890870806374748,call,0.00415369400160951,5.684038808272814e-05,0.003182629036186253,-0.0009710649654232567,0.0009710649654232567,-0.2337834623944325,-9.710649654232567e-06,9.710649654232567e-06
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.3,0.09,12,0.08333333333333333,0.2886751345948129,call,0.17593322446398735,0.0003376951281046811,0.15984094325508635,-0.016092281208900994,0.016092281208900994,-0.09146811955461547,-0.00016092281208900995,0.00016092281208900995
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.3,0.09,26,0.038461538461538464,0.19611613513818404,call,0.14687554370303646,0.0003376547928671755,0.1302355263658968,-0.016640017337139656,0.016640017337139656,-0.11329331567128453,-0.00016640017337139656,0.00016640017337139656
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.3,0.09,52,0.019230769230769232,0.1386750490563073,call,0.13418421429077793,0.00031801102673963014,0.11867733815467016,-0.015506876136107767,0.015506876136107767,-0.11556408641708242,-0.00015506876136107766,0.00015506876136107766
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.3,0.09,126,0.007936507936507936,0.0890870806374748,call,0.1284580602752512,0.00032528184753339564,0.11219973122447731,-0.016258329050773887,0.016258329050773887,-0.1265652697536974,-0.00016258329050773888,0.00016258329050773888
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.4,0.16000000000000003,12,0.08333333333333333,0.2886751345948129,call,0.7180028006273075,0.0007710619208309464,0.6742463204650452,-0.0437564801622623,0.0437564801622623,-0.060941935218125846,-0.00043756480162262303,0.00043756480162262303
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.4,0.16000000000000003,26,0.038461538461538464,0.19611613513818404,call,0.6308963239107429,0.0007568089680108436,0.5850104679730848,-0.04588585593765815,0.04588585593765815,-0.07273121462053395,-0.0004588585593765815,0.0004588585593765815
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.4,0.16000000000000003,52,0.019230769230769232,0.1386750490563073,call,0.5952105640860161,0.000740926833200376,0.5486784806235805,-0.04653208346243565,0.04653208346243565,-0.07817751610959499,-0.00046532083462435647,0.00046532083462435647
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.4,0.16000000000000003,126,0.007936507936507936,0.0890870806374748,call,0.5741152178991418,0.0007197382497647597,0.5278838350082257,-0.046231382890916106,0.046231382890916106,-0.08052631501406718,-0.00046231382890916104,0.00046231382890916104
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.5,0.25,12,0.08333333333333333,0.2886751345948129,call,1.6141797339403938,0.0013700753221428873,1.5467426993295246,-0.06743703461086925,0.06743703461086925,-0.04177789696705452,-0.0006743703461086925,0.0006743703461086925
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.5,0.25,26,0.038461538461538464,0.19611613513818404,call,1.4597633196951068,0.0013128589328919743,1.3847105647309828,-0.075052754964124,0.075052754964124,-0.051414331317627494,-0.00075052754964124,0.00075052754964124
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.5,0.25,52,0.019230769230769232,0.1386750490563073,call,1.394278607174356,0.001270107401132043,1.317443256646567,-0.076835350527789,0.076835350527789,-0.05510760197598059,-0.00076835350527789,0.00076835350527789
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.5,0.25,126,0.007936507936507936,0.0890870806374748,call,1.354127365376605,0.0012653958625723236,1.2785645515503385,-0.0755628138262665,0.0755628138262665,-0.055801851257360306,-0.000755628138262665,0.000755628138262665
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.6,0.36,12,0.08333333333333333,0.2886751345948129,call,2.7686033111685946,0.0021043590782112436,2.691893358666695,-0.07670995250189971,0.07670995250189971,-0.027707094112201056,-0.0007670995250189972,0.0007670995250189972
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.6,0.36,26,0.038461538461538464,0.19611613513818404,call,2.544198407966836,0.0020427478515059735,2.4546476209951806,-0.08955078697165542,0.08955078697165542,-0.03519803592803079,-0.0008955078697165541,0.0008955078697165541
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.6,0.36,52,0.019230769230769232,0.1386750490563073,call,2.4461730063743397,0.0019902822500556163,2.3551024572805255,-0.09107054909381418,0.09107054909381418,-0.03722980707272083,-0.0009107054909381417,0.0009107054909381417
100,130.0,1.3,0.26236426446749106,0.05,0.5,0.6,0.36,126,0.007936507936507936,0.0890870806374748,call,2.394893356176475,0.0019476656599133,2.2972597000833446,-0.09763365609313057,0.09763365609313057,-0.04076743369024409,-0.0009763365609313057,0.0009763365609313057
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.1,0.010000000000000002,12,0.08333333333333333,0.2886751345948129,call,31.158418062545625,0.00018148638025921462,31.158443133478468,2.5070932842652383e-05,2.5070932842652383e-05,8.046279112221432e-07,2.507093284265238e-07,2.507093284265238e-07
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.1,0.010000000000000002,26,0.038461538461538464,0.19611613513818404,call,31.048826025683734,0.00017948092287261026,31.04891091260176,8.48869180245515e-05,8.48869180245515e-05,2.7339815667855733e-06,8.488691802455151e-07,8.488691802455151e-07
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.1,0.010000000000000002,52,0.019230769230769232,0.1386750490563073,call,31.00182376609788,0.00017778218134092657,31.001993582876736,0.00016981677885752333,0.00016981677885752333,5.477638352464505e-06,1.6981677885752334e-06,1.6981677885752334e-06
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.1,0.010000000000000002,126,0.007936507936507936,0.0890870806374748,call,30.97455254681235,0.00017922989564419828,30.97444596650701,-0.00010658030534216323,0.00010658030534216323,-3.440898950229762e-06,-1.0658030534216322e-06,1.0658030534216322e-06
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.2,0.04000000000000001,12,0.08333333333333333,0.2886751345948129,call,31.160094995708537,0.0006914774027858536,31.161028762126904,0.0009337664183668437,0.0009337664183668437,2.996673849984876e-05,9.337664183668437e-06,9.337664183668437e-06
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.2,0.04000000000000001,26,0.038461538461538464,0.19611613513818404,call,31.04987491018583,0.0006873999246708006,31.050709593409653,0.0008346832238217416,0.0008346832238217416,2.688201566789327e-05,8.346832238217417e-06,8.346832238217417e-06
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.2,0.04000000000000001,52,0.019230769230769232,0.1386750490563073,call,31.00345448136569,0.000684068697417793,31.00351828483166,6.380346597012476e-05,6.380346597012476e-05,2.057946994534857e-06,6.380346597012476e-07,6.380346597012476e-07
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.2,0.04000000000000001,126,0.007936507936507936,0.0890870806374748,call,30.97442519553587,0.000680474510154443,30.975825605212187,0.0014004096763180485,0.0014004096763180485,4.521180514174255e-05,1.4004096763180485e-05,1.4004096763180485e-05
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.3,0.09,12,0.08333333333333333,0.2886751345948129,call,31.241052572146078,0.001504370221725221,31.263854722129068,0.022802149982990016,0.022802149982990016,0.0007298777763755621,0.00022802149982990017,0.00022802149982990017
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.3,0.09,26,0.038461538461538464,0.19611613513818404,call,31.114483477598746,0.0015033947866620848,31.135492405895818,0.02100892829707135,0.02100892829707135,0.0006752137894944322,0.00021008928297071348,0.00021008928297071348
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.3,0.09,52,0.019230769230769232,0.1386750490563073,call,31.062260753123528,0.0014911083191653804,31.08119191712966,0.018931164006133372,0.018931164006133372,0.0006094586661477855,0.00018931164006133372,0.00018931164006133372
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.3,0.09,126,0.007936507936507936,0.0890870806374748,call,31.031167487643046,0.001504700450410682,31.049497225075783,0.018329737432736692,0.018329737432736692,0.000590687973310569,0.00018329737432736692,0.00018329737432736692
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.4,0.16000000000000003,12,0.08333333333333333,0.2886751345948129,call,31.600618433670565,0.002645296576570462,31.682106286370466,0.081487852699901,0.081487852699901,0.002578679049302257,0.00081487852699901,0.00081487852699901
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.4,0.16000000000000003,26,0.038461538461538464,0.19611613513818404,call,31.41550548133394,0.002546984350133963,31.506341773759722,0.09083629242578084,0.09083629242578084,0.00289144774320925,0.0009083629242578084,0.0009083629242578084
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.4,0.16000000000000003,52,0.019230769230769232,0.1386750490563073,call,31.34086013148162,0.0025568122866189776,31.432365342803237,0.09150521132161771,0.09150521132161771,0.0029196777286179688,0.0009150521132161771,0.0009150521132161771
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.4,0.16000000000000003,126,0.007936507936507936,0.0890870806374748,call,31.30133908102695,0.002548958424109785,31.389303028168268,0.0879639471413185,0.0879639471413185,0.002810229521287066,0.000879639471413185,0.000879639471413185
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.5,0.25,12,0.08333333333333333,0.2886751345948129,call,32.276278773722396,0.004122710311754737,32.46209543525943,0.18581666153703225,0.18581666153703225,0.00575706582656964,0.0018581666153703225,0.0018581666153703225
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.5,0.25,26,0.038461538461538464,0.19611613513818404,call,32.03251669937124,0.004057450745058167,32.22307540134403,0.19055870197279035,0.19055870197279035,0.0059489144659223975,0.0019055870197279034,0.0019055870197279034
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.5,0.25,52,0.019230769230769232,0.1386750490563073,call,31.931321522328496,0.004046561736364645,32.12224431633878,0.19092279401028378,0.19092279401028378,0.005979169821605345,0.001909227940102838,0.001909227940102838
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.5,0.25,126,0.007936507936507936,0.0890870806374748,call,31.866710125038548,0.004018169100467965,32.063489630282774,0.19677950524422627,0.19677950524422627,0.006175080655395651,0.001967795052442263,0.001967795052442263
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.6,0.36,12,0.08333333333333333,0.2886751345948129,call,33.22669041104273,0.006085296533193226,33.53983718550145,0.3131467744587155,0.3131467744587155,0.009424555096665382,0.003131467744587155,0.003131467744587155
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.6,0.36,26,0.038461538461538464,0.19611613513818404,call,32.902190892034646,0.005959321543932875,33.23281119936463,0.33062030732998693,0.33062030732998693,0.010048580303204898,0.0033062030732998694,0.0033062030732998694
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.6,0.36,52,0.019230769230769232,0.1386750490563073,call,32.76933208079102,0.0059493751147307004,33.102813924151654,0.33348184336063724,0.33348184336063724,0.010176644508299889,0.0033348184336063724,0.0033348184336063724
100,70.0,0.7,-0.35667494393873245,0.05,1.0,0.6,0.36,126,0.007936507936507936,0.0890870806374748,call,32.687048283613365,0.005808709647590675,33.026927979233164,0.3398796956197998,0.3398796956197998,0.010397992889134254,0.003398796956197998,0.003398796956197998
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.1,0.010000000000000002,12,0.08333333333333333,0.2886751345948129,call,21.64625205957734,0.00018250606366570165,21.646178261732718,-7.379784462102634e-05,7.379784462102634e-05,-3.409266621210513e-06,-7.379784462102635e-07,7.379784462102635e-07
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.1,0.010000000000000002,26,0.038461538461538464,0.19611613513818404,call,21.53654322153744,0.00017965736995879817,21.536633811252056,9.058971461683996e-05,9.058971461683996e-05,4.206325670976133e-06,9.058971461683996e-07,9.058971461683996e-07
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.1,0.010000000000000002,52,0.019230769230769232,0.1386750490563073,call,21.489435372046476,0.00017780693561331016,21.48971274757849,0.00027737553201490073,0.00027737553201490073,1.2907530012431676e-05,2.7737553201490072e-06,2.7737553201490072e-06
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.1,0.010000000000000002,126,0.007936507936507936,0.0890870806374748,call,21.462604202962677,0.0001797286549093262,21.462163277779933,-0.0004409251827439675,0.0004409251827439675,-2.0543880815875206e-05,-4.4092518274396755e-06,4.4092518274396755e-06
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.2,0.04000000000000001,12,0.08333333333333333,0.2886751345948129,call,21.720021003362742,0.0006658812268891933,21.730217941823305,0.010196938460563132,0.010196938460563132,0.0004694718508322077,0.00010196938460563132,0.00010196938460563132
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.2,0.04000000000000001,26,0.038461538461538464,0.19611613513818404,call,21.5957767367253,0.0006531570113404755,21.606595853794115,0.010819117068816553,0.010819117068816553,0.0005009830024042526,0.00010819117068816553,0.00010819117068816553
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.2,0.04000000000000001,52,0.019230769230769232,0.1386750490563073,call,21.543078959913668,0.0006551644641324871,21.554103695443338,0.011024735529669982,0.011024735529669982,0.000511753011265673,0.00011024735529669982,0.00011024735529669982
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.2,0.04000000000000001,126,0.007936507936507936,0.0890870806374748,call,21.513447528349985,0.0006495293831573595,21.523410491575156,0.00996296322517054,0.00996296322517054,0.0004631039823831838,9.962963225170541e-05,9.962963225170541e-05
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.3,0.09,12,0.08333333333333333,0.2886751345948129,call,22.240461808959992,0.0013884311106990216,22.300871147599484,0.060409338639491494,0.060409338639491494,0.0027161908398482286,0.000604093386394915,0.000604093386394915
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.3,0.09,26,0.038461538461538464,0.19611613513818404,call,22.06000366213849,0.001368455827492755,22.121983968644635,0.06198030650614328,0.06198030650614328,0.0028096235819090034,0.0006198030650614327,0.0006198030650614327
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.3,0.09,52,0.019230769230769232,0.1386750490563073,call,21.983133868945945,0.0013669245642850437,22.046312878444514,0.06317900949856892,0.06317900949856892,0.002873976471017062,0.0006317900949856891,0.0006317900949856891
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.3,0.09,126,0.007936507936507936,0.0890870806374748,call,21.94037934811534,0.001366619547564662,22.0021571226393,0.061777774523960716,0.061777774523960716,0.0028157113212934205,0.0006177777452396071,0.0006177777452396071
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.4,0.16000000000000003,12,0.08333333333333333,0.2886751345948129,call,23.25468157549221,0.0024552254121519355,23.39070096369643,0.13601938820421822,0.13601938820421822,0.005849118499544074,0.0013601938820421821,0.0013601938820421821
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.4,0.16000000000000003,26,0.038461538461538464,0.19611613513818404,call,23.00051402956327,0.0024131788954066327,23.140452350353907,0.1399383207906375,0.1399383207906375,0.006084138841887206,0.001399383207906375,0.001399383207906375
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.4,0.16000000000000003,52,0.019230769230769232,0.1386750490563073,call,22.885544044534573,0.0023911999208074525,23.03424529957878,0.14870125504420884,0.14870125504420884,0.006497606294822649,0.0014870125504420884,0.0014870125504420884
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.4,0.16000000000000003,126,0.007936507936507936,0.0890870806374748,call,22.828011748028352,0.002356273204798189,22.972173267958695,0.14416151993034276,0.14416151993034276,0.006315115022787473,0.0014416151993034275,0.0014416151993034275
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.5,0.25,12,0.08333333333333333,0.2886751345948129,call,24.597576825747613,0.0039457428488186026,24.82460941191706,0.22703258616944666,0.22703258616944666,0.009229876088111223,0.0022703258616944668,0.0022703258616944668
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.5,0.25,26,0.038461538461538464,0.19611613513818404,call,24.249569609261247,0.0037557947206150687,24.501460602583713,0.25189099332246556,0.25189099332246556,0.010387441813658619,0.0025189099332246557,0.0025189099332246557
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.5,0.25,52,0.019230769230769232,0.1386750490563073,call,24.112955455871308,0.0037716785444476385,24.363863818725488,0.2509083628541795,0.2509083628541795,0.010405541672955123,0.002509083628541795,0.002509083628541795
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.5,0.25,126,0.007936507936507936,0.0890870806374748,call,24.023898353273495,0.0037429219358447226,24.283315610676777,0.2594172574032818,0.2594172574032818,0.010798299825803818,0.0025941725740328183,0.0025941725740328183
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.6,0.36,12,0.08333333333333333,0.2886751345948129,call,26.125255004620982,0.005876267109036878,26.47776377146823,0.3525087668472473,0.3525087668472473,0.01349302683494941,0.0035250876684724732,0.0035250876684724732
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.6,0.36,26,0.038461538461538464,0.19611613513818404,call,25.70101747947647,0.005599204463012882,26.084011126096673,0.3829936466202035,0.3829936466202035,0.014901886546944798,0.0038299364662020352,0.0038299364662020352
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.6,0.36,52,0.019230769230769232,0.1386750490563073,call,25.52051048223744,0.005562877508147779,25.915949145564184,0.39543866332674327,0.39543866332674327,0.015494935479522362,0.003954386633267432,0.003954386633267432
100,80.0,0.8,-0.2231435513142097,0.05,1.0,0.6,0.36,126,0.007936507936507936,0.0890870806374748,call,25.42857378966867,0.005567770595263491,25.81744951869838,0.38887572902971,0.38887572902971,0.015292864328384224,0.0038887572902971002,0.0038887572902971002
100,90.0,0.9,-0.10536051565782628,0.05,1.0,0.1,0.010000000000000002,12,0.08333333333333333,0.2886751345948129,call,12.16375580002536,0.00017630467726427045,12.165734889294885,0.0019790892695255025,0.0019790892695255025,0.0001627037982397983,1.9790892695255023e-05,1.9790892695255023e-05
100,90.0,0.9,-0.10536051565782628,0.05,1.0,0.1,0.010000000000000002,26,0.038461538461538464,0.19611613513818404,call,12.048900615161374,0.0001718375134892868,12.051109739863035,0.002209124701661125,0.002209124701661125,0.00018334657843233754,2.209124701661125e-05,2.209124701661125e-05
100,90.0,0.9,-0.10536051565782628,0.05,1.0,0.1,0.010000000000000002,52,0.019230769230769232,0.1386750490563073,call,12.000168322623415,0.0001715238933949014,12.002165377706259,0.0019970550828443123,0.0019970550828443123,0.0001664189225645567,1.9970550828443123e-05,1.9970550828443123e-05
