S0,K,moneyness,log_moneyness,r,T,sigma,sigma2,n,inv_n,option_type,cv_mc_price,cv_mc_se,tw_price,tw_residual,tw_abs_residual,tw_rel_residual
100,130,1.3,0.26236426446749106,0.05,0.5,0.2,0.04000000000000001,12,0.08333333333333333,call,0.007324620225573542,6.571208994307875e-05,0.0060809274354965874,-0.0012436927900769546,0.0012436927900769546,-0.1697962149265656
100,130,1.3,0.26236426446749106,0.05,0.5,0.2,0.04000000000000001,26,0.038461538461538464,call,0.0052084661132916895,6.584054245764031e-05,0.004184938124349944,-0.001023527988941745,0.001023527988941745,-0.19651236403934044
100,130,1.3,0.26236426446749106,0.05,0.5,0.2,0.04000000000000001,52,0.019230769230769232,call,0.004609122119628232,6.50503209804253e-05,0.0035288644079075723,-0.0010802577117206597,0.0010802577117206597,-0.23437385334624034
100,130,1.3,0.26236426446749106,0.05,0.5,0.2,0.04000000000000001,126,0.007936507936507936,call,0.004203693337602328,6.442368159903037e-05,0.003182629036186253,-0.0010210643014160747,0.0010210643014160747,-0.2428969526113106
100,130,1.3,0.26236426446749106,0.05,0.5,0.3,0.09,12,0.08333333333333333,call,0.17710245342873218,0.0003533247781219786,0.15984094325508635,-0.017261510173645828,0.017261510173645828,-0.09746623967912468
100,130,1.3,0.26236426446749106,0.05,0.5,0.3,0.09,26,0.038461538461538464,call,0.146161418998131,0.0003264820420254648,0.1302355263658968,-0.015925892632234206,0.015925892632234206,-0.10896098807331539
100,130,1.3,0.26236426446749106,0.05,0.5,0.3,0.09,52,0.019230769230769232,call,0.13480712193887454,0.00032248683647935575,0.11867733815467016,-0.016129783784204377,0.016129783784204377,-0.11965082817744666
100,130,1.3,0.26236426446749106,0.05,0.5,0.3,0.09,126,0.007936507936507936,call,0.12841672097019446,0.000333553890992406,0.11219973122447731,-0.016216989745717156,0.016216989745717156,-0.12628409776543914
100,130,1.3,0.26236426446749106,0.05,0.5,0.4,0.16000000000000003,12,0.08333333333333333,call,0.7172462052869071,0.000782864055546667,0.6742463204650452,-0.0429998848218619,0.0429998848218619,-0.05995135910779958
100,130,1.3,0.26236426446749106,0.05,0.5,0.4,0.16000000000000003,26,0.038461538461538464,call,0.6310343891751846,0.0007457516818761067,0.5850104679730848,-0.04602392120209986,0.04602392120209986,-0.07293409359552816
100,130,1.3,0.26236426446749106,0.05,0.5,0.4,0.16000000000000003,52,0.019230769230769232,call,0.594653699096153,0.0007332614558874062,0.5486784806235805,-0.045975218472572466,0.045975218472572466,-0.07731427306758999
100,130,1.3,0.26236426446749106,0.05,0.5,0.4,0.16000000000000003,126,0.007936507936507936,call,0.5739084881405376,0.0007274716969063936,0.5278838350082257,-0.046024653132311966,0.046024653132311966,-0.0801951079020137
100,130,1.3,0.26236426446749106,0.05,0.5,0.6,0.36,12,0.08333333333333333,call,2.7708123341371693,0.002094557851458894,2.691893358666695,-0.07891897547047444,0.07891897547047444,-0.028482252117247704
100,130,1.3,0.26236426446749106,0.05,0.5,0.6,0.36,26,0.038461538461538464,call,2.54312807262619,0.002016420398531069,2.4546476209951806,-0.08848045163100915,0.08848045163100915,-0.034791976300131366
100,130,1.3,0.26236426446749106,0.05,0.5,0.6,0.36,52,0.019230769230769232,call,2.448283881636609,0.0019864748937860528,2.3551024572805255,-0.09318142435608356,0.09318142435608356,-0.03805989373004996
100,130,1.3,0.26236426446749106,0.05,0.5,0.6,0.36,126,0.007936507936507936,call,2.393362707693178,0.0019764601743174053,2.2972597000833446,-0.09610300760983348,0.09610300760983348,-0.04015396717803025
100,70,0.7,-0.35667494393873245,0.05,1.0,0.1,0.010000000000000002,12,0.08333333333333333,call,31.158353861943464,0.0001819705695195839,31.158443133478468,8.927153500337681e-05,8.927153500337681e-05,2.8650915064037537e-06
100,70,0.7,-0.35667494393873245,0.05,1.0,0.1,0.010000000000000002,26,0.038461538461538464,call,31.048984026526863,0.0001796360696750138,31.04891091260176,-7.311392510445103e-05,7.311392510445103e-05,-2.3547928345090375e-06
100,70,0.7,-0.35667494393873245,0.05,1.0,0.1,0.010000000000000002,52,0.019230769230769232,call,31.001765270127883,0.0001773613395409373,31.001993582876736,0.0002283127488524883,0.0002283127488524883,7.364508016338081e-06
100,70,0.7,-0.35667494393873245,0.05,1.0,0.1,0.010000000000000002,126,0.007936507936507936,call,30.974496303964692,0.00017742173367194303,30.97444596650701,-5.033745768301401e-05,5.033745768301401e-05,-1.6251259484265086e-06
100,70,0.7,-0.35667494393873245,0.05,1.0,0.2,0.04000000000000001,12,0.08333333333333333,call,31.160580005986795,0.0006929690938738732,31.161028762126904,0.0004487561401091966,0.0004487561401091966,1.4401405237738783e-05
100,70,0.7,-0.35667494393873245,0.05,1.0,0.2,0.04000000000000001,26,0.038461538461538464,call,31.049148598749976,0.000685482416633037,31.050709593409653,0.001560994659676851,0.001560994659676851,5.0274958577759385e-05
100,70,0.7,-0.35667494393873245,0.05,1.0,0.2,0.04000000000000001,52,0.019230769230769232,call,31.003131673678038,0.0006890096355286515,31.00351828483166,0.0003866111536225958,0.0003866111536225958,1.2470067788372245e-05
100,70,0.7,-0.35667494393873245,0.05,1.0,0.2,0.04000000000000001,126,0.007936507936507936,call,30.975791159332264,0.0006799626390501878,30.975825605212187,3.444587992262882e-05,3.444587992262882e-05,1.1120258315743164e-06
100,70,0.7,-0.35667494393873245,0.05,1.0,0.3,0.09,12,0.08333333333333333,call,31.242134146543098,0.0015134925317703217,31.263854722129068,0.02172057558597018,0.02172057558597018,0.0006952334140839586
100,70,0.7,-0.35667494393873245,0.05,1.0,0.3,0.09,26,0.038461538461538464,call,31.115117534773553,0.0014948784244247012,31.135492405895818,0.020374871122264437,0.020374871122264437,0.0006548222451512176
100,70,0.7,-0.35667494393873245,0.05,1.0,0.3,0.09,52,0.019230769230769232,call,31.06083722281553,0.0014946879200673938,31.08119191712966,0.020354694314132615,0.020354694314132615,0.0006553169886606023
100,70,0.7,-0.35667494393873245,0.05,1.0,0.3,0.09,126,0.007936507936507936,call,31.028531133007924,0.0014868845292390416,31.049497225075783,0.02096609206785871,0.02096609206785871,0.0006757036605434131
100,70,0.7,-0.35667494393873245,0.05,1.0,0.4,0.16000000000000003,12,0.08333333333333333,call,31.600840278386315,0.0026672539564856507,31.682106286370466,0.0812660079841514,0.0812660079841514,0.0025716407306970897
100,70,0.7,-0.35667494393873245,0.05,1.0,0.4,0.16000000000000003,26,0.038461538461538464,call,31.418970258606542,0.0026039362330825748,31.506341773759722,0.08737151515317976,0.08737151515317976,0.0027808522823642265
100,70,0.7,-0.35667494393873245,0.05,1.0,0.4,0.16000000000000003,52,0.019230769230769232,call,31.346835305560965,0.00256971304580787,31.432365342803237,0.08553003724227182,0.08553003724227182,0.0027285062880685338
100,70,0.7,-0.35667494393873245,0.05,1.0,0.4,0.16000000000000003,126,0.007936507936507936,call,31.30266160190126,0.0025963834440656808,31.389303028168268,0.08664142626700766,0.08664142626700766,0.0027678613201934637
100,70,0.7,-0.35667494393873245,0.05,1.0,0.6,0.36,12,0.08333333333333333,call,33.223834177949804,0.00601460654281399,33.53983718550145,0.3160030075516431,0.3160030075516431,0.00951133472010193
100,70,0.7,-0.35667494393873245,0.05,1.0,0.6,0.36,26,0.038461538461538464,call,32.89827065935159,0.005932969677053605,33.23281119936463,0.33454054001304456,0.33454054001304456,0.01016893998706126
100,70,0.7,-0.35667494393873245,0.05,1.0,0.6,0.36,52,0.019230769230769232,call,32.76852757454574,0.005869028633708457,33.102813924151654,0.33428634960591097,0.33428634960591097,0.010201445543912117
100,70,0.7,-0.35667494393873245,0.05,1.0,0.6,0.36,126,0.007936507936507936,call,32.695880497091245,0.00592310037952033,33.026927979233164,0.33104748214191915,0.33104748214191915,0.010125051752968404
100,80,0.8,-0.2231435513142097,0.05,1.0,0.1,0.010000000000000002,12,0.08333333333333333,call,21.646040807463095,0.0001816630251647423,21.646178261732718,0.00013745426962330498,0.00013745426962330498,6.3500882607554574e-06
100,80,0.8,-0.2231435513142097,0.05,1.0,0.1,0.010000000000000002,26,0.038461538461538464,call,21.53686524241359,0.00018110412883694905,21.536633811252056,-0.00023143116153434562,0.00023143116153434562,-1.0745814626660571e-05
100,80,0.8,-0.2231435513142097,0.05,1.0,0.1,0.010000000000000002,52,0.019230769230769232,call,21.48938872679578,0.0001781144199843533,21.48971274757849,0.0003240207827097663,0.0003240207827097663,1.5078175876903135e-05
100,80,0.8,-0.2231435513142097,0.05,1.0,0.1,0.010000000000000002,126,0.007936507936507936,call,21.462030640713518,0.00017731710124612227,21.462163277779933,0.00013263706641453155,0.00013263706641453155,6.180080004308574e-06
100,80,0.8,-0.2231435513142097,0.05,1.0,0.2,0.04000000000000001,12,0.08333333333333333,call,21.71771429516824,0.0006567726185891616,21.730217941823305,0.012503646655066092,0.012503646655066092,0.0005757349270336384
100,80,0.8,-0.2231435513142097,0.05,1.0,0.2,0.04000000000000001,26,0.038461538461538464,call,21.59552832371114,0.0006543571344838114,21.606595853794115,0.011067530082975452,0.011067530082975452,0.0005124917490823176
100,80,0.8,-0.2231435513142097,0.05,1.0,0.2,0.04000000000000001,52,0.019230769230769232,call,21.54408434198187,0.0006559046515099149,21.554103695443338,0.010019353461469649,0.010019353461469649,0.0004650628591323067
100,80,0.8,-0.2231435513142097,0.05,1.0,0.2,0.04000000000000001,126,0.007936507936507936,call,21.513609749494684,0.0006546310933447905,21.523410491575156,0.009800742080471991,0.009800742080471991,0.0004555600940331361
100,80,0.8,-0.2231435513142097,0.05,1.0,0.3,0.09,12,0.08333333333333333,call,22.242241216488345,0.0014022078724598883,22.300871147599484,0.058629931111138234,0.058629931111138234,0.002635972271880381
100,80,0.8,-0.2231435513142097,0.05,1.0,0.3,0.09,26,0.038461538461538464,call,22.06334001572215,0.0013869772770981942,22.121983968644635,0.05864395292248403,0.05864395292248403,0.002657981651041721
100,80,0.8,-0.2231435513142097,0.05,1.0,0.3,0.09,52,0.019230769230769232,call,21.9842024793964,0.0013583887540091718,22.046312878444514,0.06211039904811244,0.06211039904811244,0.002825228666189839
100,80,0.8,-0.2231435513142097,0.05,1.0,0.3,0.09,126,0.007936507936507936,call,21.942378446154436,0.0013759461431764235,22.0021571226393,0.059778676484864235,0.059778676484864235,0.0027243480751896745
100,80,0.8,-0.2231435513142097,0.05,1.0,0.4,0.16000000000000003,12,0.08333333333333333,call,23.253319841823274,0.002452971380365825,23.39070096369643,0.13738112187315465,0.13738112187315465,0.005908021856993591
100,80,0.8,-0.2231435513142097,0.05,1.0,0.4,0.16000000000000003,26,0.038461538461538464,call,22.997574604707147,0.002408642267856724,23.140452350353907,0.1428777456467607,0.1428777456467607,0.006212731042408119
100,80,0.8,-0.2231435513142097,0.05,1.0,0.4,0.16000000000000003,52,0.019230769230769232,call,22.89430992863345,0.002394609512299809,23.03424529957878,0.13993537094533082,0.13993537094533082,0.006112233624055053
100,80,0.8,-0.2231435513142097,0.05,1.0,0.4,0.16000000000000003,126,0.007936507936507936,call,22.82642145414356,0.0023777399115384483,22.972173267958695,0.14575181381513502,0.14575181381513502,0.0063852239873840345
100,80,0.8,-0.2231435513142097,0.05,1.0,0.6,0.36,12,0.08333333333333333,call,26.11487875128744,0.005759851868652705,26.47776377146823,0.3628850201807907,0.3628850201807907,0.01389571912766016
100,80,0.8,-0.2231435513142097,0.05,1.0,0.6,0.36,26,0.038461538461538464,call,25.69592315766547,0.005562344954307578,26.084011126096673,0.3880879684312042,0.3880879684312042,0.015103094994873998
100,80,0.8,-0.2231435513142097,0.05,1.0,0.6,0.36,52,0.019230769230769232,call,25.524005572763105,0.005518263951055316,25.915949145564184,0.39194357280107894,0.39194357280107894,0.015355880239241346
100,80,0.8,-0.2231435513142097,0.05,1.0,0.6,0.36,126,0.007936507936507936,call,25.41563812625408,0.0055314033296738774,25.81744951869838,0.40181139244429787,0.40181139244429787,0.015809612587662357
100,90,0.9,-0.10536051565782628,0.05,1.0,0.1,0.010000000000000002,12,0.08333333333333333,call,12.163501100542044,0.00017420511956743785,12.165734889294885,0.0022337887528411926,0.0022337887528411926,0.00018364685746126566
100,90,0.9,-0.10536051565782628,0.05,1.0,0.1,0.010000000000000002,26,0.038461538461538464,call,12.048683251035616,0.00017249191458474145,12.051109739863035,0.0024264888274192487,0.0024264888274192487,0.00020139037410670462
100,90,0.9,-0.10536051565782628,0.05,1.0,0.1,0.010000000000000002,52,0.019230769230769232,call,11.999978121724778,0.0001708404131891425,12.002165377706259,0.002187255981480618,0.002187255981480618,0.0001822716641058542
100,90,0.9,-0.10536051565782628,0.05,1.0,0.1,0.010000000000000002,126,0.007936507936507936,call,11.971174314458032,0.00017050075091997371,11.97347058731423,0.00229627285619749,0.00229627285619749,0.00019181684234805568
100,90,0.9,-0.10536051565782628,0.05,1.0,0.2,0.04000000000000001,12,0.08333333333333333,call,12.91940633537245,0.0005908568010016007,12.950347580608351,0.03094124523590125,0.03094124523590125,0.002394943268498819
100,90,0.9,-0.10536051565782628,0.05,1.0,0.2,0.04000000000000001,26,0.038461538461538464,call,12.744434565313766,0.0005747749052582231,12.777101913731158,0.032667348417392716,0.032667348417392716,0.0025632638505832723
100,90,0.9,-0.10536051565782628,0.05,1.0,0.2,0.04000000000000001,52,0.019230769230769232,call,12.67022543429439,0.0005730684276681835,12.703295090628876,0.03306965633448655,0.03306965633448655,0.0026100290406023243
100,90,0.9,-0.10536051565782628,0.05,1.0,0.2,0.04000000000000001,126,0.007936507936507936,call,12.62674591528408,0.0005689324813735748,12.66007661521817,0.033330699934090546,0.033330699934090546,0.0026396903966955814
100,90,0.9,-0.10536051565782628,0.05,1.0,0.3,0.09,12,0.08333333333333333,call,14.42080314363238,0.0012968501987578494,14.496849130461795,0.07604598682941521,0.07604598682941521,0.005273353090808532
100,90,0.9,-0.10536051565782628,0.05,1.0,0.3,0.09,26,0.038461538461538464,call,14.168054305550108,0.0012245142994473318,14.249380368785562,0.08132606323545488,0.08132606323545488,0.005740101038686498
100,90,0.9,-0.10536051565782628,0.05,1.0,0.3,0.09,52,0.019230769230769232,call,14.062864806848927,0.0012395788148751095,14.14364701464152,0.08078220779259304,0.08078220779259304,0.0057443635348929985
100,90,0.9,-0.10536051565782628,0.05,1.0,0.3,0.09,126,0.007936507936507936,call,13.998697851691736,0.0012268962809535112,14.08164470194783,0.0829468502560946,0.0829468502560946,0.0059253261363927875
100,90,0.9,-0.10536051565782628,0.05,1.0,0.4,0.16000000000000003,12,0.08333333333333333,call,16.23360993256566,0.0022798105260528794,16.371826182008174,0.13821624944251454,0.13821624944251454,0.008514202941715626
100,90,0.9,-0.10536051565782628,0.05,1.0,0.4,0.16000000000000003,26,0.038461538461538464,call,15.909633213438656,0.002242163159690676,16.051200656191657,0.1415674427530007,0.1415674427530007,0.008898221653118977
100,90,0.9,-0.10536051565782628,0.05,1.0,0.4,0.16000000000000003,52,0.019230769230769232,call,15.763274783660364,0.0021969155946884376,15.913956518335901,0.15068173467553692,0.15068173467553692,0.00955903749338482
100,90,0.9,-0.10536051565782628,0.05,1.0,0.4,0.16000000000000003,126,0.007936507936507936,call,15.683476164821242,0.0021755086137392548,15.833401708435051,0.1499255436138096,0.1499255436138096,0.009559458760175853
100,90,0.9,-0.10536051565782628,0.05,1.0,0.6,0.36,12,0.08333333333333333,call,20.20045488933815,0.005629338568184797,20.53239768656622,0.33194279722806996,0.33194279722806996,0.016432441697304064
100,90,0.9,-0.10536051565782628,0.05,1.0,0.6,0.36,26,0.038461538461538464,call,19.72429666969953,0.00543750839815034,20.07288894962518,0.34859227992565067,0.34859227992565067,0.01767324258822157
100,90,0.9,-0.10536051565782628,0.05,1.0,0.6,0.36,52,0.019230769230769232,call,19.524172162055955,0.005324433093635756,19.875823570770564,0.3516514087146092,0.3516514087146092,0.018011079076531728
100,90,0.9,-0.10536051565782628,0.05,1.0,0.6,0.36,126,0.007936507936507936,call,19.40365330029599,0.005340317818061238,19.760048553380162,0.3563952530841732,0.3563952530841732,0.01836743048169886
100,100,1.0,0.0,0.05,1.0,0.1,0.010000000000000002,12,0.08333333333333333,call,3.904862359103749,0.00014821855485753764,3.9104590473033647,0.005596688199615674,0.005596688199615674,0.0014332613252212648
100,100,1.0,0.0,0.05,1.0,0.1,0.010000000000000002,26,0.038461538461538464,call,3.7631221540151367,0.00014265018981002105,3.7688868010687524,0.005764647053615679,0.005764647053615679,0.0015318788010814308
100,100,1.0,0.0,0.05,1.0,0.1,0.010000000000000002,52,0.019230769230769232,call,3.702319493135796,0.0001407225815484251,3.7081908469015343,0.005871353765738441,0.005871353765738441,0.001585858210406772
100,100,1.0,0.0,0.05,1.0,0.1,0.010000000000000002,126,0.007936507936507936,call,3.666308904812506,0.0001383868029486054,3.672536830654333,0.0062279258418267425,0.0062279258418267425,0.0016986909732706324
100,100,1.0,0.0,0.05,1.0,0.2,0.04000000000000001,12,0.08333333333333333,call,6.1554838656418,0.0005251743124571246,6.174171148981057,0.018687283339256844,0.018687283339256844,0.003035875610618373
100,100,1.0,0.0,0.05,1.0,0.2,0.04000000000000001,26,0.038461538461538464,call,5.944478878013994,0.0005057926616348986,5.963588877223737,0.019109999209742767,0.019109999209742767,0.003214747600571385
100,100,1.0,0.0,0.05,1.0,0.2,0.04000000000000001,52,0.019230769230769232,call,5.853897762177363,0.000497829764676149,5.873244770616853,0.019347008439489777,0.019347008439489777,0.003304978874843492
100,100,1.0,0.0,0.05,1.0,0.2,0.04000000000000001,126,0.007936507936507936,call,5.799910970481587,0.0004901832621654422,5.820156745889735,0.020245775408147537,0.020245775408147537,0.0034907045144636864
100,100,1.0,0.0,0.05,1.0,0.3,0.09,12,0.08333333333333333,call,8.473746316659247,0.001186395513679619,8.517785340653202,0.044039023993954984,0.044039023993954984,0.005197113808726487
100,100,1.0,0.0,0.05,1.0,0.3,0.09,26,0.038461538461538464,call,8.189219250896482,0.0011271883907792212,8.235187135270067,0.04596788437358512,0.04596788437358512,0.005613219400439544
100,100,1.0,0.0,0.05,1.0,0.3,0.09,52,0.019230769230769232,call,8.067021419939005,0.001118544573544092,8.113907566703775,0.046886146764769876,0.046886146764769876,0.005812076641929183
100,100,1.0,0.0,0.05,1.0,0.3,0.09,126,0.007936507936507936,call,7.9971475673939345,0.0011134121903227747,8.042629930675195,0.045482363281260874,0.045482363281260874,0.0056873232484419955
100,100,1.0,0.0,0.05,1.0,0.4,0.16000000000000003,12,0.08333333333333333,call,10.801316719753444,0.002177221638074781,10.88921276749759,0.08789604774414528,0.08789604774414528,0.008137530823756053
100,100,1.0,0.0,0.05,1.0,0.4,0.16000000000000003,26,0.038461538461538464,call,10.43951982588472,0.002039479038558852,10.534770922932436,0.09525109704771673,0.09525109704771673,0.00912408795005516
100,100,1.0,0.0,0.05,1.0,0.4,0.16000000000000003,52,0.019230769230769232,call,10.286000732826912,0.002017839655400336,10.382623167027969,0.09662243420105732,0.09662243420105732,0.009393586167332742
100,100,1.0,0.0,0.05,1.0,0.4,0.16000000000000003,126,0.007936507936507936,call,10.202063899589206,0.002040488747011307,10.293193760881122,0.09112986129191647,0.09112986129191647,0.008932492698422119
100,100,1.0,0.0,0.05,1.0,0.6,0.36,12,0.08333333333333333,call,15.424086354347057,0.005450843503981014,15.689048709599343,0.26496235525228506,0.26496235525228506,0.01717847975984712
100,100,1.0,0.0,0.05,1.0,0.6,0.36,26,0.038461538461538464,call,14.932326633893092,0.005218939241808595,15.194887343732999,0.26256070983990654,0.26256070983990654,0.017583375737572706
100,100,1.0,0.0,0.05,1.0,0.6,0.36,52,0.019230769230769232,call,14.71050127408836,0.005095867509240553,14.982674003652992,0.2721727295646321,0.2721727295646321,0.018501934400022627
100,100,1.0,0.0,0.05,1.0,0.6,0.36,126,0.007936507936507936,call,14.583592990463796,0.0050900505260636515,14.857914723006264,0.27432173254246806,0.27432173254246806,0.018810298170131797
100,110,1.1,0.09531017980432493,0.05,1.0,0.1,0.010000000000000002,12,0.08333333333333333,call,0.43062677910787717,0.00012010986861675559,0.424395909842871,-0.006230869265006156,0.006230869265006156,-0.014469302809998374
100,110,1.1,0.09531017980432493,0.05,1.0,0.1,0.010000000000000002,26,0.038461538461538464,call,0.37547559946517856,0.00011474690902034382,0.36871510627375154,-0.006760493191427019,0.006760493191427019,-0.01800514654229611
100,110,1.1,0.09531017980432493,0.05,1.0,0.1,0.010000000000000002,52,0.019230769230769232,call,0.3529728503441456,0.00011320445075992248,0.3459992842174872,-0.006973566126658393,0.006973566126658393,-0.019756664343615164
100,110,1.1,0.09531017980432493,0.05,1.0,0.1,0.010000000000000002,126,0.007936507936507936,call,0.34014911851323837,0.0001120977230609022,0.33298545691822967,-0.007163661595008697,0.007163661595008697,-0.02106035619413164
100,110,1.1,0.09531017980432493,0.05,1.0,0.2,0.04000000000000001,12,0.08333333333333333,call,2.29070997874399,0.0004886523549541834,2.275768725910666,-0.014941252833323926,0.014941252833323926,-0.006522542343625841
100,110,1.1,0.09531017980432493,0.05,1.0,0.2,0.04000000000000001,26,0.038461538461538464,call,2.127149182121252,0.00046642847064998395,2.1104842112458515,-0.01666497087540053,0.01666497087540053,-0.007834415665563128
100,110,1.1,0.09531017980432493,0.05,1.0,0.2,0.04000000000000001,52,0.019230769230769232,call,2.058186631867158,0.00045453148385064097,2.0405075505863524,-0.01767908128080542,0.01767908128080542,-0.0085896395434107
100,110,1.1,0.09531017980432493,0.05,1.0,0.2,0.04000000000000001,126,0.007936507936507936,call,2.017415893644143,0.000446992920750012,1.9996615841657261,-0.01775430947841672,0.01775430947841672,-0.008800520276632879
100,110,1.1,0.09531017980432493,0.05,1.0,0.3,0.09,12,0.08333333333333333,call,4.541222801657358,0.001106350300133449,4.533880186053533,-0.007342615603824321,0.007342615603824321,-0.0016168807223342072
100,110,1.1,0.09531017980432493,0.05,1.0,0.3,0.09,26,0.038461538461538464,call,4.289106741739797,0.0010643576549682916,4.276489416678921,-0.01261732506087565,0.01261732506087565,-0.0029417139326678695
100,110,1.1,0.09531017980432493,0.05,1.0,0.3,0.09,52,0.019230769230769232,call,4.180278201210819,0.0010488022278372256,4.166699350985522,-0.013578850225297145,0.013578850225297145,-0.0032483125695710936
100,110,1.1,0.09531017980432493,0.05,1.0,0.3,0.09,126,0.007936507936507936,call,4.115129653885888,0.0010228473422600338,4.1023720501578,-0.01275760372808854,0.01275760372808854,-0.0031001705416599996
100,110,1.1,0.09531017980432493,0.05,1.0,0.4,0.16000000000000003,12,0.08333333333333333,call,6.897198473100171,0.0020685074500810313,6.917975768504215,0.02077729540404416,0.02077729540404416,0.003012425332557543
100,110,1.1,0.09531017980432493,0.05,1.0,0.4,0.16000000000000003,26,0.038461538461538464,call,6.560752953943246,0.0019762226652112226,6.5763617818247635,0.015608827881517406,0.015608827881517406,0.0023791214196132696
100,110,1.1,0.09531017980432493,0.05,1.0,0.4,0.16000000000000003,52,0.019230769230769232,call,6.415268815695629,0.001936145821895218,6.430230721023172,0.014961905327543157,0.014961905327543157,0.002332233575456306
100,110,1.1,0.09531017980432493,0.05,1.0,0.4,0.16000000000000003,126,0.007936507936507936,call,6.330030348219493,0.001902345655027278,6.344488333562288,0.014457985342795077,0.014457985342795077,0.002284030967854966
100,110,1.1,0.09531017980432493,0.05,1.0,0.6,0.36,12,0.08333333333333333,call,11.686023614418339,0.005255124581327454,11.8476468597977,0.1616232453793618,0.1616232453793618,0.01383047396720552
100,110,1.1,0.09531017980432493,0.05,1.0,0.6,0.36,26,0.038461538461538464,call,11.192468565266235,0.005020799595972698,11.350295069404746,0.15782650413851051,0.15782650413851051,0.01410113445645905
100,110,1.1,0.09531017980432493,0.05,1.0,0.6,0.36,52,0.019230769230769232,call,10.976217831091247,0.004911409411041955,11.137042408257555,0.1608245771663075,0.1608245771663075,0.014652094158586723
100,110,1.1,0.09531017980432493,0.05,1.0,0.6,0.36,126,0.007936507936507936,call,10.844692079150482,0.004717256275203184,11.011769799761671,0.1670777206111893,0.1670777206111893,0.01540640521572811
100,120,1.2,0.1823215567939546,0.05,1.0,0.1,0.010000000000000002,12,0.08333333333333333,call,0.013800670439867631,5.460700365078945e-05,0.012473293648757265,-0.0013273767911103664,0.0013273767911103664,-0.09618205121946945
100,120,1.2,0.1823215567939546,0.05,1.0,0.1,0.010000000000000002,26,0.038461538461538464,call,0.009961620538348767,5.059973989570398e-05,0.008824281097695265,-0.0011373394406535026,0.0011373394406535026,-0.11417213055598155
100,120,1.2,0.1823215567939546,0.05,1.0,0.1,0.010000000000000002,52,0.019230769230769232,call,0.008624550722478844,4.8890302684340064e-05,0.007534449145744788,-0.001090101576734056,0.001090101576734056,-0.12639517255001337
100,120,1.2,0.1823215567939546,0.05,1.0,0.1,0.010000000000000002,126,0.007936507936507936,call,0.007831877088071058,4.526091960388262e-05,0.006846629254395455,-0.0009852478336756032,0.0009852478336756032,-0.12579970581717384
100,120,1.2,0.1823215567939546,0.05,1.0,0.2,0.04000000000000001,12,0.08333333333333333,call,0.6742542136570597,0.00041654742094404885,0.6510079978662665,-0.023246215790793223,0.023246215790793223,-0.034476930688662706
100,120,1.2,0.1823215567939546,0.05,1.0,0.2,0.04000000000000001,26,0.038461538461538464,call,0.5928920228241685,0.00040770533629030096,0.5677617975047503,-0.02513022531941822,0.02513022531941822,-0.04238583814926952
100,120,1.2,0.1823215567939546,0.05,1.0,0.2,0.04000000000000001,52,0.019230769230769232,call,0.5603109682247069,0.0004024900366398404,0.5337467132145406,-0.02656425501016635,0.02656425501016635,-0.04740984295619398
100,120,1.2,0.1823215567939546,0.05,1.0,0.2,0.04000000000000001,126,0.007936507936507936,call,0.5402237258352063,0.0003929634990387469,0.5142432727343649,-0.025980453100841405,0.025980453100841405,-0.04809202531909283
100,120,1.2,0.1823215567939546,0.05,1.0,0.3,0.09,12,0.08333333333333333,call,2.2474128937040714,0.0010417470714930443,2.2062420296817424,-0.041170864022328946,0.041170864022328946,-0.018319225691756723
100,120,1.2,0.1823215567939546,0.05,1.0,0.3,0.09,26,0.038461538461538464,call,2.063460173434607,0.0010144295391215248,2.01421667595443,-0.0492434974801772,0.0492434974801772,-0.02386452528337968
100,120,1.2,0.1823215567939546,0.05,1.0,0.3,0.09,52,0.019230769230769232,call,1.983708637169139,0.0009907082953903774,1.93359123991947,-0.05011739724966913,0.05011739724966913,-0.02526449515347647
100,120,1.2,0.1823215567939546,0.05,1.0,0.3,0.09,126,0.007936507936507936,call,1.9386035520214204,0.0009804914654274256,1.8867258863960599,-0.05187766562536056,0.05187766562536056,-0.026760327335244322
100,120,1.2,0.1823215567939546,0.05,1.0,0.4,0.16000000000000003,12,0.08333333333333333,call,4.263841161354226,0.0020084488298381786,4.224699857523042,-0.03914130383118408,0.03914130383118408,-0.009179822218976029
100,120,1.2,0.1823215567939546,0.05,1.0,0.4,0.16000000000000003,26,0.038461538461538464,call,3.976637909106391,0.0018997246119309785,3.9309585856620637,-0.045679323444327125,0.045679323444327125,-0.011486920481173992
100,120,1.2,0.1823215567939546,0.05,1.0,0.4,0.16000000000000003,52,0.019230769230769232,call,3.8549285778931344,0.0018514849931267053,3.8064150440835065,-0.04851353380962786,0.04851353380962786,-0.012584807430113884
100,120,1.2,0.1823215567939546,0.05,1.0,0.4,0.16000000000000003,126,0.007936507936507936,call,3.7832217880425776,0.0018186373627027172,3.733664612142346,-0.04955717590023179,0.04955717590023179,-0.013099199221379101
100,120,1.2,0.1823215567939546,0.05,1.0,0.6,0.36,12,0.08333333333333333,call,8.796720189295918,0.00504509135877428,8.86497234891979,0.06825215962387254,0.06825215962387254,0.0077588189865267715
100,120,1.2,0.1823215567939546,0.05,1.0,0.6,0.36,26,0.038461538461538464,call,8.330292765886883,0.0048426896167475374,8.390085964053297,0.05979319816641393,0.05979319816641393,0.007177802731168244
