S0,K,moneyness,log_moneyness,r,T,sigma,sigma2,n,inv_n,inv_sqrt_n,option_type,cv_mc_price,cv_mc_se,tw_price,tw_residual,tw_abs_residual,tw_rel_residual,scaled_tw_residual,scaled_tw_abs_residual,cubic_predicted_scaled_tw_bias,cubic_predicted_tw_bias,tw_cubic_corrected_price,tw_cubic_corrected_error,tw_cubic_corrected_abs_error
80,88.0,1.1,0.0953101798043249,0.05,0.5,0.4,0.16,52,0.0192307692307692,0.1386750490563073,call,2.749109643423414,0.0007064911266141,2.7310835589208433,-0.018026084502570594,0.018026084502570594,-0.006557062773285,-0.0002253260562821,0.0002253260562821,-0.00022307233608632077,-0.017845786886905662,2.748929345807749,-0.00018029761566484837,0.00018029761566484837
80,88.0,1.1,0.0953101798043249,0.05,0.5,0.4,0.16,126,0.0079365079365079,0.0890870806374748,call,2.706119259704433,0.0006986597829225,2.687587645262476,-0.018531614441956723,0.018531614441956723,-0.0068480405567863,-0.0002316451805244,0.0002316451805244,-0.00023832116721559816,-0.019065693377247853,2.706653338639724,0.0005340789352912267,0.0005340789352912267
80,88.0,1.1,0.0953101798043249,0.05,0.5,0.5,0.25,12,0.0833333333333333,0.2886751345948129,call,4.300942019760261,0.0012208892277596,4.297318529214967,-0.0036234905452943167,0.0036234905452943167,-0.0008424876523902,-4.529363181617896e-05,4.529363181617896e-05,-5.3877164931940534e-05,-0.004310173194555243,4.301628702409522,0.0006866826492606393,0.0006866826492606393
80,88.0,1.1,0.0953101798043249,0.05,0.5,0.5,0.25,26,0.0384615384615384,0.196116135138184,call,4.08049554404385,0.0011664808332515,4.073964839881156,-0.006530704162694079,0.006530704162694079,-0.0016004683970864,-8.163380203367599e-05,8.163380203367599e-05,-9.065842116373403e-05,-0.007252673693098722,4.081217513574255,0.0007219695304048201,0.0007219695304048201
80,88.0,1.1,0.0953101798043249,0.05,0.5,0.5,0.25,52,0.0192307692307692,0.1386750490563073,call,3.98788060951226,0.0011336768340011,3.978477487628445,-0.009403121883814869,0.009403121883814869,-0.0023579246232664,-0.0001175390235476,0.0001175390235476,-0.00010860026380526966,-0.008688021104421573,3.9871655087328666,-0.0007151007793932962,0.0007151007793932962
80,88.0,1.1,0.0953101798043249,0.05,0.5,0.5,0.25,126,0.0079365079365079,0.0890870806374748,call,3.9317852080845346,0.0011202550328538,3.9224673065362454,-0.009317901548289154,0.009317901548289154,-0.0023698907888278,-0.0001164737693536,0.0001164737693536,-0.0001263606129339345,-0.010108849034714762,3.93257615557096,0.0007909474864256083,0.0007909474864256083
80,88.0,1.1,0.0953101798043249,0.05,0.5,0.6,0.36,12,0.0833333333333333,0.2886751345948129,call,5.642527806545317,0.0018351315163823,5.658670019285769,0.016142212740452244,0.016142212740452244,0.0028608122624982,0.0002017776592556,0.0002017776592556,0.00018455437576432636,0.014764350061146108,5.6439056692246234,0.0013778626793063964,0.0013778626793063964
80,88.0,1.1,0.0953101798043249,0.05,0.5,0.6,0.36,26,0.0384615384615384,0.196116135138184,call,5.376691040036441,0.0017444898996187,5.388249629918635,0.011558589882193715,0.011558589882193715,0.0021497589867308,0.0001444823735274,0.0001444823735274,0.00015066490915782157,0.012053192732625725,5.376196437186009,-0.0004946028504315692,0.0004946028504315692
80,88.0,1.1,0.0953101798043249,0.05,0.5,0.6,0.36,52,0.0192307692307692,0.1386750490563073,call,5.262836867565231,0.0017408134029875,5.272465183302427,0.009628315737195692,0.009628315737195692,0.0018294915802036,0.0001203539467149,0.0001203539467149,0.00011831172346136482,0.009464937876909186,5.263000245425518,0.00016337786028675083,0.00016337786028675083
80,88.0,1.1,0.0953101798043249,0.05,0.5,0.6,0.36,126,0.0079365079365079,0.0890870806374748,call,5.195697731532671,0.0016844230506013,5.20449775545492,0.00880002392224899,0.00880002392224899,0.0016937136024756,0.0001100002990281,0.0001100002990281,0.00012164514629839013,0.00973161170387121,5.194766143751049,-0.0009315877816220564,0.0009315877816220564
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.1,0.01,12,0.0833333333333333,0.2886751345948129,call,6.651309250259654e-05,3.622930042473422e-06,4.524955009708376e-05,-2.126354240551278e-05,2.126354240551278e-05,-0.3196895769758818,-2.6579428006890985e-07,2.6579428006890985e-07,-1.454213517336473e-07,-1.1633708138691784e-05,5.688325823577555e-05,-9.629834266820996e-06,9.629834266820996e-06
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.1,0.01,26,0.0384615384615384,0.196116135138184,call,2.9122769108255697e-05,2.7519376348473106e-06,2.384076133326784e-05,-5.282007774987856e-06,5.282007774987856e-06,-0.1813703825811852,-6.602509718734823e-08,6.602509718734823e-08,-1.1451270470647008e-07,-9.161016376517607e-06,3.300177770978545e-05,3.8790086015297545e-06,3.8790086015297545e-06
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.1,0.01,52,0.0192307692307692,0.1386750490563073,call,1.1195199565121454e-06,1.1195199565121451e-06,1.7775147872355425e-05,1.665562791584328e-05,1.665562791584328e-05,14.877472990953857,2.0819534894804098e-07,2.0819534894804098e-07,-3.4701431697655394e-08,-2.7761145358124315e-06,2.0551262408167857e-05,1.943174245165571e-05,1.943174245165571e-05
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.1,0.01,126,0.0079365079365079,0.0890870806374748,call,2.101982630125927e-07,2.101982630125927e-07,1.4874499115044788e-05,1.4664300852032195e-05,1.4664300852032195e-05,69.76413906500112,1.8330376065040247e-07,1.8330376065040247e-07,-8.91392413809555e-08,-7.131139310476441e-06,2.2005638425521227e-05,2.1795440162508635e-05,2.1795440162508635e-05
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.2,0.04,12,0.0833333333333333,0.2886751345948129,call,0.0804536058404713,0.0001191737006469,0.0747497551055648,-0.005703850734906507,0.005703850734906507,-0.0708961478521735,-7.129813418633185e-05,7.129813418633185e-05,-6.921835923149599e-05,-0.00553746873851968,0.08028722384408447,-0.00016638199638682738,0.00016638199638682738
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.2,0.04,26,0.0384615384615384,0.196116135138184,call,0.0657692839599526,0.000112552810755,0.0602194447588817,-0.005549839201070904,0.005549839201070904,-0.0843834517713505,-6.937299001338656e-05,6.937299001338656e-05,-6.892609394414842e-05,-0.005514087515531874,0.06573353227441357,-3.5751685539028855e-05,3.5751685539028855e-05
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.2,0.04,52,0.0192307692307692,0.1386750490563073,call,0.0600552528963758,0.0001106049514477,0.054589408207556,-0.005465844688819804,0.005465844688819804,-0.0910135987313374,-6.832305861024677e-05,6.832305861024677e-05,-6.721502932746312e-05,-0.0053772023461970495,0.05996661055375305,-8.864234262275644e-05,8.864234262275644e-05
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.2,0.04,126,0.0079365079365079,0.0890870806374748,call,0.056964285124691,0.0001084207907856,0.051446109160128,-0.005518175964562999,0.005518175964562999,-0.0968708016344654,-6.897719955703852e-05,6.897719955703852e-05,-6.700025762993884e-05,-0.005360020610395108,0.05680612977052311,-0.00015815535416788956,0.00015815535416788956
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.3,0.09,12,0.0833333333333333,0.2886751345948129,call,0.5415877593047528,0.0003494835031115,0.5206753285845485,-0.020912430720204322,0.020912430720204322,-0.0386131893879027,-0.0002614053840025,0.0002614053840025,-0.0002672537755498368,-0.021380302043986946,0.5420556306285355,0.00046787132378267593,0.00046787132378267593
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.3,0.09,26,0.0384615384615384,0.196116135138184,call,0.479309871888098,0.0003360766290407,0.4570362783769777,-0.022273593511120293,0.022273593511120293,-0.0464701330339391,-0.000278419918889,0.000278419918889,-0.0002827291239111395,-0.022618329912891158,0.47965460828986883,0.00034473640177085096,0.00034473640177085096
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.3,0.09,52,0.0192307692307692,0.1386750490563073,call,0.4535725595192728,0.0003279654667569,0.4309294845216886,-0.022643074997584167,0.022643074997584167,-0.0499216156761837,-0.0002830384374698,0.0002830384374698,-0.0002888050403614885,-0.02310440322891908,0.4540338877506077,0.0004613282313349343,0.0004613282313349343
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.3,0.09,126,0.0079365079365079,0.0890870806374748,call,0.4392946630997178,0.0003315444060359,0.4159305505941296,-0.02336411250558823,0.02336411250558823,-0.0531855141164886,-0.0002920514063198,0.0002920514063198,-0.0002927534635152901,-0.02342027708122321,0.4393508276753528,5.6164575634953806e-05,5.6164575634953806e-05
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.4,0.16,12,0.0833333333333333,0.2886751345948129,call,1.361986790497151,0.0006952287019888,1.3275497647454657,-0.03443702575168528,0.03443702575168528,-0.0252844050999313,-0.000430462821896,0.000430462821896,-0.00042784023003718496,-0.034227218402974796,1.3617769831484405,-0.0002098073487104557,0.0002098073487104557
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.4,0.16,26,0.0384615384615384,0.196116135138184,call,1.2439628789756425,0.000672367444474,1.2048938711856962,-0.039069007789946264,0.039069007789946264,-0.0314068919983512,-0.0004883625973743,0.0004883625973743,-0.0004780158708288961,-0.03824126966631169,1.243135140852008,-0.0008277381236345693,0.0008277381236345693
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.4,0.16,52,0.0192307692307692,0.1386750490563073,call,1.1940305782637477,0.0006563894078072,1.1535565181916858,-0.04047406007206189,0.04047406007206189,-0.0338970046570462,-0.0005059257509007,0.0005059257509007,-0.0005003161423188439,-0.04002529138550751,1.1935818095771933,-0.0004487686865544127,0.0004487686865544127
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.4,0.16,126,0.0079365079365079,0.0890870806374748,call,1.164218905672577,0.0006461024639534,1.1237630169697492,-0.04045588870282768,0.04045588870282768,-0.0347493830461858,-0.0005056986087853,0.0005056986087853,-0.0005060436556901992,-0.04048349245521593,1.1642465094249652,2.760375238830548e-05,2.760375238830548e-05
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.5,0.25,12,0.0833333333333333,0.2886751345948129,call,2.4006145386713253,0.0011479209080014,2.3627769362935567,-0.037837602377768675,0.037837602377768675,-0.0157616317689681,-0.0004729700297221,0.0004729700297221,-0.0004851886136578591,-0.03881508909262873,2.4015920253861855,0.0009774867148601984,0.0009774867148601984
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.5,0.25,26,0.0384615384615384,0.196116135138184,call,2.228254063788865,0.0011180361818875,2.1818832310209753,-0.04637083276788978,0.04637083276788978,-0.0208103885106539,-0.0005796354095986,0.0005796354095986,-0.000570753363296901,-0.04566026906375208,2.2275435000847272,-0.000710563704137801,0.000710563704137801
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.5,0.25,52,0.0192307692307692,0.1386750490563073,call,2.1536788818571337,0.0010950092976124,2.105456823671497,-0.04822205818563674,0.04822205818563674,-0.0223905516239517,-0.0006027757273204,0.0006027757273204,-0.0005971572369719366,-0.04777257895775493,2.1532294026292518,-0.0004494792278819659,0.0004494792278819659
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.5,0.25,126,0.0079365079365079,0.0890870806374748,call,2.110710550457681,0.0010825576694991,2.0608931576524303,-0.04981739280525055,0.04981739280525055,-0.0236021906435481,-0.0006227174100656,0.0006227174100656,-0.0006134688878059276,-0.049077511024474205,2.1099706686769046,-0.0007398817807762192,0.0007398817807762192
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.6,0.36,12,0.0833333333333333,0.2886751345948129,call,3.5737874193461554,0.0017554804748053,3.5390547335048983,-0.034732685841257105,0.034732685841257105,-0.0097187330318633,-0.0004341585730157,0.0004341585730157,-0.00042064678881545306,-0.03365174310523625,3.5727064766101346,-0.0010809427360207735,0.0010809427360207735
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.6,0.36,26,0.0384615384615384,0.196116135138184,call,3.3421207074580854,0.0016913773257753,3.302611459270655,-0.0395092481874304,0.0395092481874304,-0.0118216101827991,-0.0004938656023428,0.0004938656023428,-0.0005101199492093104,-0.04080959593674483,3.3434210552073997,0.0013003477493143123,0.0013003477493143123
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.6,0.36,52,0.0192307692307692,0.1386750490563073,call,3.2486196200727964,0.0016368025819829,3.202197528633005,-0.04642209143979148,0.04642209143979148,-0.0142897897780815,-0.0005802761429973,0.0005802761429973,-0.0005530589479874753,-0.04424471583899803,3.2464422444720027,-0.002177375600793674,0.002177375600793674
80,96.0,1.2,0.1823215567939546,0.05,0.5,0.6,0.36,126,0.0079365079365079,0.0890870806374748,call,3.192710347804987,0.001641297275795,3.143494452587744,-0.04921589521724279,0.04921589521724279,-0.0154150830660473,-0.0006151986902155,0.0006151986902155,-0.0005785662012043234,-0.046285296096345865,3.18977974868409,-0.002930599120896993,0.002930599120896993
80,104.0,1.3,0.262364264467491,0.05,0.5,0.1,0.01,12,0.0833333333333333,0.2886751345948129,call,0.0,0.0,3.431317331114574e-09,3.431317331114574e-09,3.431317331114574e-09,3431.3173311145742,4.289146663893218e-11,4.289146663893218e-11,5.002897013815585e-11,4.002317611052468e-09,-5.710002799378934e-10,-5.710002799378934e-10,5.710002799378934e-10
80,104.0,1.3,0.262364264467491,0.05,0.5,0.1,0.01,26,0.0384615384615384,0.196116135138184,call,0.0,0.0,9.839407251591132e-10,9.839407251591132e-10,9.839407251591132e-10,983.9407251591132,1.2299259064488914e-11,1.2299259064488914e-11,-1.0927836383860954e-12,-8.742269107088764e-11,1.0713634162300007e-09,1.0713634162300007e-09,1.0713634162300007e-09
80,104.0,1.3,0.262364264467491,0.05,0.5,0.1,0.01,52,0.0192307692307692,0.1386750490563073,call,0.0,0.0,5.54404664793196e-10,5.54404664793196e-10,5.54404664793196e-10,554.404664793196,6.930058309914951e-12,6.930058309914951e-12,3.487825042871325e-11,2.7902600342970604e-09,-2.2358553695038645e-09,-2.2358553695038645e-09,2.2358553695038645e-09
80,104.0,1.3,0.262364264467491,0.05,0.5,0.1,0.01,126,0.0079365079365079,0.0890870806374748,call,0.0,0.0,3.9127864052633245e-10,3.9127864052633245e-10,3.9127864052633245e-10,391.2786405263325,4.8909830065791554e-12,4.8909830065791554e-12,1.0641527634972504e-11,8.513222107978003e-10,-4.600435702714679e-10,-4.600435702714679e-10,4.600435702714679e-10
80,104.0,1.3,0.262364264467491,0.05,0.5,0.2,0.04,12,0.0833333333333333,0.2886751345948129,call,0.0057789513225779,5.6044969611737655e-05,0.0048647419483972,-0.0009142093741807003,0.0009142093741807003,-0.1581964137003398,-1.1427617177258351e-05,1.1427617177258351e-05,-1.251152152231369e-05,-0.0010009217217850951,0.005865663670182295,8.6712347604395e-05,8.6712347604395e-05
80,104.0,1.3,0.262364264467491,0.05,0.5,0.2,0.04,26,0.0384615384615384,0.196116135138184,call,0.0041947427188378,5.045007697641329e-05,0.0033479504994849,-0.0008467922193528994,0.0008467922193528994,-0.2018698824006776,-1.0584902741911173e-05,1.0584902741911173e-05,-1.0746442290264827e-05,-0.0008597153832211862,0.004207665882706086,1.292316386828675e-05,1.292316386828675e-05
80,104.0,1.3,0.262364264467491,0.05,0.5,0.2,0.04,52,0.0192307692307692,0.1386750490563073,call,0.0036314662497486,5.0367969888837104e-05,0.002823091526326,-0.0008083747234226002,0.0008083747234226002,-0.2226028462961961,-1.0104684042782882e-05,1.0104684042782882e-05,-9.67801877405904e-06,-0.0007742415019247232,0.0035973330282507232,-3.413322149787689e-05,3.413322149787689e-05
80,104.0,1.3,0.262364264467491,0.05,0.5,0.2,0.04,126,0.0079365079365079,0.0890870806374748,call,0.0032592244712064,4.917728423211144e-05,0.0025461032289552,-0.0007131212422512002,0.0007131212422512002,-0.2188008983582402,-8.91401552813908e-06,8.91401552813908e-06,-9.299728661269123e-06,-0.0007439782929015298,0.00329008152185673,3.085705065032987e-05,3.085705065032987e-05
80,104.0,1.3,0.262364264467491,0.05,0.5,0.3,0.09,12,0.0833333333333333,0.2886751345948129,call,0.1416071799876906,0.0002771827602365,0.1278727546040665,-0.0137344253836241,0.0137344253836241,-0.0969896115777323,-0.0001716803172953,0.0001716803172953,-0.0001654541550320146,-0.013236332402561167,0.14110908700662766,-0.0004980929810629309,0.0004980929810629309
80,104.0,1.3,0.262364264467491,0.05,0.5,0.3,0.09,26,0.0384615384615384,0.196116135138184,call,0.1175091520430548,0.0002680693846577,0.1041884210927138,-0.013320730950341003,0.013320730950341003,-0.1133590934726549,-0.0001665091368792,0.0001665091368792,-0.0001634121730797406,-0.013072973846379248,0.11726139493909304,-0.0002477571039617571,0.0002477571039617571
80,104.0,1.3,0.262364264467491,0.05,0.5,0.3,0.09,52,0.0192307692307692,0.1386750490563073,call,0.1075802159060755,0.0002547243843292,0.094941870523736,-0.012638345382339503,0.012638345382339503,-0.1174783418669988,-0.0001579793172792,0.0001579793172792,-0.00015932794095037877,-0.012746235276030301,0.1076881057997663,0.00010788989369080182,0.00010788989369080182
80,104.0,1.3,0.262364264467491,0.05,0.5,0.3,0.09,126,0.0079365079365079,0.0890870806374748,call,0.1024937470824646,0.0002647808842215,0.0897597849795834,-0.012733962102881205,0.012733962102881205,-0.1242413558422804,-0.000159174526286,0.000159174526286,-0.00016156540464304036,-0.012925232371443229,0.10268501735102663,0.0001912702685620271,0.0001912702685620271
80,104.0,1.3,0.262364264467491,0.05,0.5,0.4,0.16,12,0.0833333333333333,0.2886751345948129,call,0.5732372645275433,0.0006130411171602,0.5393970563720323,-0.03384020815551103,0.03384020815551103,-0.0590335106413603,-0.0004230026019438,0.0004230026019438,-0.0004306223958966868,-0.034449791671734946,0.5738468480437672,0.0006095835162238661,0.0006095835162238661
80,104.0,1.3,0.262364264467491,0.05,0.5,0.4,0.16,26,0.0384615384615384,0.196116135138184,call,0.5048325523116224,0.0005963011933666,0.4680083743784567,-0.03682417793316567,0.03682417793316567,-0.0729433507497647,-0.0004603022241645,0.0004603022241645,-0.00045414441961074954,-0.03633155356885996,0.5043399279473166,-0.0004926243643057493,0.0004926243643057493
80,104.0,1.3,0.262364264467491,0.05,0.5,0.4,0.16,52,0.0192307692307692,0.1386750490563073,call,0.4762645638375698,0.0005875637640643,0.4389427844988658,-0.03732177933870401,0.03732177933870401,-0.0783635444929566,-0.0004665222417338,0.0004665222417338,-0.00046117986227007076,-0.03689438898160566,0.4758371734804715,-0.00042739035709832285,0.00042739035709832285
80,104.0,1.3,0.262364264467491,0.05,0.5,0.4,0.16,126,0.0079365079365079,0.0890870806374748,call,0.4595130558454418,0.000583947525257,0.4223070680065603,-0.03720598783888146,0.03720598783888146,-0.0809682932086172,-0.000465074847986,0.000465074847986,-0.00046448451128991506,-0.03715876090319321,0.4594658289097535,-4.722693568826042e-05,4.722693568826042e-05
80,104.0,1.3,0.262364264467491,0.05,0.5,0.5,0.25,12,0.0833333333333333,0.2886751345948129,call,1.2903329722918369,0.0010951168702734,1.2373941594636202,-0.052938812828216664,0.052938812828216664,-0.04102724952784,-0.0006617351603527,0.0006617351603527,-0.0006797818864221036,-0.05438255091376829,1.2917767103773885,0.001443738085551649,0.001443738085551649
80,104.0,1.3,0.262364264467491,0.05,0.5,0.5,0.25,26,0.0384615384615384,0.196116135138184,call,1.1651462531473509,0.0010294953683429,1.1077684517847814,-0.057377801362569425,0.057377801362569425,-0.049245149445898,-0.0007172225170321,0.0007172225170321,-0.0007324299413059298,-0.058594395304474384,1.1663628470892557,0.0012165939419048755,0.0012165939419048755
80,104.0,1.3,0.262364264467491,0.05,0.5,0.5,0.25,52,0.0192307692307692,0.1386750490563073,call,1.1167488439922455,0.0010215248242838,1.0539546053172535,-0.06279423867499201,0.06279423867499201,-0.0562295085531584,-0.0007849279834373,0.0007849279834373,-0.0007703050739100843,-0.06162440591280675,1.1155790112300603,-0.0011698327621851856,0.0011698327621851856
80,104.0,1.3,0.262364264467491,0.05,0.5,0.5,0.25,126,0.0079365079365079,0.0890870806374748,call,1.0837537598821916,0.0010066649129462,1.022851641240261,-0.060902118641930514,0.060902118641930514,-0.0561955315832545,-0.0007612764830241,0.0007612764830241,-0.0007565978433154105,-0.06052782746523284,1.0833794687054938,-0.0003742911766977386,0.0003742911766977386
80,104.0,1.3,0.262364264467491,0.05,0.5,0.6,0.36,12,0.0833333333333333,0.2886751345948129,call,2.2160832582517953,0.0016811287714309,2.1535146869333572,-0.06256857131843807,0.06256857131843807,-0.0282338540690915,-0.0007821071414804,0.0007821071414804,-0.0007844082539347334,-0.06275266031477866,2.216267347248136,0.00018408899634048126,0.00018408899634048126
80,104.0,1.3,0.262364264467491,0.05,0.5,0.6,0.36,26,0.0384615384615384,0.196116135138184,call,2.0358688543865457,0.0016150963159518,1.963718096796162,-0.0721507575903837,0.0721507575903837,-0.0354397865240314,-0.0009018844698797,0.0009018844698797,-0.0008968817347316698,-0.07175053877853359,2.035468635574696,-0.00040021881184992836,0.00040021881184992836
80,104.0,1.3,0.262364264467491,0.05,0.5,0.6,0.36,52,0.0192307692307692,0.1386750490563073,call,1.9583182921083604,0.0015836228118351,1.884081965824416,-0.0742363262839445,0.0742363262839445,-0.0379082024526361,-0.0009279540785493,0.0009279540785493,-0.0009321114710560674,-0.0745689176844854,1.9586508835089014,0.00033259140054098246,0.00033259140054098246
80,104.0,1.3,0.262364264467491,0.05,0.5,0.6,0.36,126,0.0079365079365079,0.0890870806374748,call,1.913863577570255,0.0015601689107741,1.837807760066677,-0.07605581750357815,0.07605581750357815,-0.0397394142377351,-0.0009506977187947,0.0009506977187947,-0.0009661400207265275,-0.0772912016581222,1.915098961724799,0.0012353841545440503,0.0012353841545440503
80,56.0,0.7,-0.3566749439387324,0.05,1.0,0.1,0.01,12,0.0833333333333333,0.2886751345948129,call,24.92684941370597,0.0001458610295208,24.926754506782775,-9.490692319502614e-05,9.490692319502614e-05,-3.807417520757429e-06,-1.186336539937827e-06,1.186336539937827e-06,-1.0293357182209892e-06,-8.234685745767913e-05,24.926836853640232,-1.2560065737687864e-05,1.2560065737687864e-05
80,56.0,0.7,-0.3566749439387324,0.05,1.0,0.1,0.01,26,0.0384615384615384,0.196116135138184,call,24.83928497539389,0.0001442700883011,24.83912873008141,-0.00015624531248192852,0.00015624531248192852,-6.290250006804134e-06,-1.9530664060685155e-06,1.9530664060685155e-06,-1.243630991290529e-06,-9.949047930324232e-05,24.839228220560713,-5.675483317801877e-05,5.675483317801877e-05
80,56.0,0.7,-0.3566749439387324,0.05,1.0,0.1,0.01,52,0.0192307692307692,0.1386750490563073,call,24.801888909847943,0.0001438118770189,24.80159486630139,-0.0002940435465532687,0.0002940435465532687,-1.1855691621798797e-05,-3.675544331915859e-06,3.675544331915859e-06,3.269928104841742e-07,2.6159424838733937e-05,24.80156870687655,-0.00032020297139112586,0.00032020297139112586
80,56.0,0.7,-0.3566749439387324,0.05,1.0,0.1,0.01,126,0.0079365079365079,0.0890870806374748,call,24.77986185360904,0.0001435372123854,24.7795567732056,-0.00030508040344301435,0.00030508040344301435,-1.231162648275522e-05,-3.8135050429488614e-06,3.8135050429488614e-06,-3.2326721762727716e-07,-2.5861377410182172e-05,24.779582634583008,-0.00027921902603367244,0.00027921902603367244
80,56.0,0.7,-0.3566749439387324,0.05,1.0,0.2,0.04,12,0.0833333333333333,0.2886751345948129,call,24.92757742685307,0.0005522767446914,24.928823009701517,0.0012455828484476683,0.0012455828484476683,4.996806657617167e-05,1.5569785605595855e-05,1.5569785605595855e-05,1.0962695932569342e-05,0.0008770156746055473,24.927945994026913,0.00036856717384381454,0.00036856717384381454
80,56.0,0.7,-0.3566749439387324,0.05,1.0,0.2,0.04,26,0.0384615384615384,0.196116135138184,call,24.840126080922513,0.0005514981848821,24.840567674727712,0.0004415938051991475,0.0004415938051991475,1.777743815633433e-05,5.519922564989343e-06,5.519922564989343e-06,8.97388850813796e-06,0.0007179110806510367,24.83984976364706,-0.00027631727545340823,0.00027631727545340823
80,56.0,0.7,-0.3566749439387324,0.05,1.0,0.2,0.04,52,0.0192307692307692,0.1386750490563073,call,24.80313321969504,0.0005521990889461,24.80281462786532,-0.00031859182972127087,0.00031859182972127087,-1.2844821938394927e-05,-3.982397871515886e-06,3.982397871515886e-06,7.6690330418467e-06,0.000613522643347736,24.80220110522197,-0.000932114473069845,0.000932114473069845
80,56.0,0.7,-0.3566749439387324,0.05,1.0,0.2,0.04,126,0.0079365079365079,0.0890870806374748,call,24.779517570720827,0.0005442199314095,24.780660484169736,0.0011429134489091552,0.0011429134489091552,4.612331316165766e-05,1.428641811136444e-05,1.428641811136444e-05,8.522596403304009e-06,0.0006818077122643206,24.77997867645747,0.00046110573664392973,0.00046110573664392973
80,56.0,0.7,-0.3566749439387324,0.05,1.0,0.3,0.09,12,0.0833333333333333,0.2886751345948129,call,24.99287212104863,0.0011967070416956,25.011083777703256,0.018211656654624875,0.018211656654624875,0.0007286740221938,0.0002276457081827,0.0002276457081827,0.0002193454374566015,0.01754763499652812,24.993536142706727,0.0006640216580962033,0.0006640216580962033
80,56.0,0.7,-0.3566749439387324,0.05,1.0,0.3,0.09,26,0.0384615384615384,0.196116135138184,call,24.89111057241786,0.0011923605761643,24.908393924716655,0.017283352298797183,0.017283352298797183,0.0006943584236032,0.0002160419037349,0.0002160419037349,0.00022657043314106319,0.018125634651285055,24.89026829006537,-0.000842282352486734,0.000842282352486734
80,56.0,0.7,-0.3566749439387324,0.05,1.0,0.3,0.09,52,0.0192307692307692,0.1386750490563073,call,24.84672151871104,0.0011798578498283,24.86495353370374,0.01823201499270155,0.01823201499270155,0.0007337795040271,0.0002279001874087,0.0002279001874087,0.00021327534062492263,0.01706202724999381,24.847891506453745,0.0011699877427062688,0.0011699877427062688
80,56.0,0.7,-0.3566749439387324,0.05,1.0,0.3,0.09,126,0.0079365079365079,0.0890870806374748,call,24.82165559240492,0.0011747421182664,24.839597780060625,0.017942187655705766,0.017942187655705766,0.0007228441144431,0.0002242773456963,0.0002242773456963,0.00019914952208970857,0.015931961767176685,24.82366581829345,0.0020102258885295043,0.0020102258885295043
80,56.0,0.7,-0.3566749439387324,0.05,1.0,0.4,0.16,12,0.0833333333333333,0.2886751345948129,call,25.277377449675296,0.0021076718261788,25.345685029096376,0.06830757942108079,0.06830757942108079,0.0027023206642807,0.0008538447427635,0.0008538447427635,0.0008417039007552847,0.06733631206042277,25.278348717035954,0.0009712673606578903,0.0009712673606578903
80,56.0,0.7,-0.3566749439387324,0.05,1.0,0.4,0.16,26,0.0384615384615384,0.196116135138184,call,25.133967780513508,0.0020538967813517,25.20507341900778,0.0711056384942701,0.0711056384942701,0.0028290653952934,0.0008888204811783,0.0008888204811783,0.0008805626439683089,0.07044501151746471,25.134628407490315,0.0006606269768063555,0.0006606269768063555
80,56.0,0.7,-0.3566749439387324,0.05,1.0,0.4,0.16,52,0.0192307692307692,0.1386750490563073,call,25.07480219315439,0.0020608484087045,25.145892274242588,0.07109008108819737,0.07109008108819737,0.0028351203148315,0.0008886260136024,0.0008886260136024,0.0008992913313344395,0.07194330650675515,25.073948967735834,-0.0008532254185560362,0.0008532254185560362
80,56.0,0.7,-0.3566749439387324,0.05,1.0,0.4,0.16,126,0.0079365079365079,0.0890870806374748,call,25.043903527172645,0.0020661623867687,25.111442422534612,0.06753889536196667,0.06753889536196667,0.0026968198183916,0.0008442361920245,0.0008442361920245,0.000861356642960847,0.06890853143686776,25.042533891097744,-0.0013696360749015923,0.0013696360749015923
80,56.0,0.7,-0.3566749439387324,0.05,1.0,0.5,0.25,12,0.0833333333333333,0.2886751345948129,call,25.822309404235742,0.0033169087198393,25.969676348207535,0.14736694397179306,0.14736694397179306,0.0057069622110414,0.0018420867996474,0.0018420867996474,0.0018371158959385335,0.14696927167508267,25.822707076532453,0.00039767229671028304,0.00039767229671028304
