model,S0,K,moneyness,log_moneyness,r,T,n,inv_n,inv_sqrt_n,v0,theta,kappa,xi,rho,sigma_eff,tw_price,mc_price,mc_std_error,residual,scaled_residual,terminal_mean,average_mean,variance_mean,option_type,n_paths,seed
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.6,-0.8,0.28422482195816473,5.541384615603186,5.627795199477032,0.03011436561478715,-0.08641058387384604,-0.0008641058387384604,102.51827730889376,101.36900218535281,0.07623139983915225,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.6,-0.4,0.28422482195816473,5.541384615603186,5.596625352228135,0.034505648903284857,-0.055240736624948994,-0.0005524073662494899,102.52491888031334,101.36025345377212,0.07623139983915225,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.6,0.0,0.28422482195816473,5.541384615603186,5.5641114637554,0.0383724815699921,-0.02272684815221382,-0.0002272684815221382,102.5315788973719,101.35273078338258,0.07623139983915225,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.1,-0.8,0.24610900980314518,4.895113068821016,5.391448427313763,0.034291771766789325,-0.4963353584927468,-0.004963353584927468,102.59094431630082,101.39703727443481,0.038165216885207076,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.1,-0.4,0.24610900980314518,4.895113068821016,5.377717866810095,0.034886444618237436,-0.4826047979890795,-0.004826047979890795,102.59091839295019,101.38355002724087,0.038165216885207076,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.1,0.0,0.24610900980314518,4.895113068821016,5.361648413849336,0.03524824199343379,-0.46653534502832006,-0.0046653534502832,102.57702144629715,101.36769477334835,0.038165216885207076,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.3,-0.8,0.24610900980314518,4.895113068821016,5.370685544789802,0.03160109621728719,-0.4755724759687858,-0.004755724759687858,102.54579915066388,101.38097425440603,0.03841479609373873,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.3,-0.4,0.24610900980314518,4.895113068821016,5.347182633874352,0.03356428077712999,-0.4520695650533364,-0.004520695650533364,102.54661805603459,101.36865101150958,0.03841479609373873,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.3,0.0,0.24610900980314518,4.895113068821016,5.326038446225687,0.035259778858597345,-0.4309253774046713,-0.004309253774046713,102.5434322117228,101.35665174829953,0.03841479609373873,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.6,-0.8,0.24610900980314518,4.895113068821016,5.3087960137283385,0.028317242006482193,-0.4136829449073227,-0.004136829449073227,102.50397262399834,101.36091650900731,0.04253474853753,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.6,-0.4,0.24610900980314518,4.895113068821016,5.288207770768679,0.0322251996753779,-0.39309470194766316,-0.003930947019476632,102.510682927633,101.35395225748702,0.04253474853753,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.6,0.0,0.24610900980314518,4.895113068821016,5.258791346195773,0.03569958053184778,-0.3636782773747571,-0.003636782773747571,102.51978790052017,101.34882286854717,0.04253474853753,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.1,-0.8,0.2902410091384727,5.643538497322807,5.768617100231068,0.037238648496470225,-0.12507860290826045,-0.0012507860290826044,102.61110554747853,101.40711787596146,0.0788332147104592,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.1,-0.4,0.2902410091384727,5.643538497322807,5.754992073336802,0.03787332194397767,-0.11145357601399475,-0.0011145357601399476,102.6151931157475,101.39279085697434,0.0788332147104592,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.1,0.0,0.2902410091384727,5.643538497322807,5.736295248811525,0.038253050631136286,-0.09275675148871798,-0.0009275675148871798,102.59930390287437,101.37446412347839,0.0788332147104592,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.3,-0.8,0.2902410091384727,5.643538497322807,5.744655452453377,0.03428942817481698,-0.10111695513056951,-0.001011169551305695,102.56287837134052,101.39059611104254,0.0789558416157934,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.3,-0.4,0.2902410091384727,5.643538497322807,5.7189112840655305,0.036434156853847315,-0.07537278674272319,-0.0007537278674272319,102.56549752691433,101.37706141292534,0.0789558416157934,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.3,0.0,0.2902410091384727,5.643538497322807,5.696800777866056,0.03827965853779294,-0.05326228054324833,-0.0005326228054324833,102.56047114515245,101.3626514699264,0.0789558416157934,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.6,-0.8,0.2902410091384727,5.643538497322807,5.673467343501881,0.030507797796684524,-0.02992884617907343,-0.0002992884617907343,102.51773040658829,101.3706628204415,0.08279355410065131,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.6,-0.4,0.2902410091384727,5.643538497322807,5.642833187234836,0.03487321935419753,0.0007053100879712559,7.0531008797125595e-06,102.52432370934982,101.36118399258083,0.08279355410065131,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.6,0.0,0.2902410091384727,5.643538497322807,5.610427479566492,0.03872825464738758,0.03311101775631542,0.0003311101775631542,102.5312528112882,101.35298152746074,0.08279355410065131,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,2.0,0.1,-0.8,0.2675930267055326,5.259176627634952,5.566744174605904,0.03573670568268728,-0.3075675469709518,-0.0030756754697095177,102.60202003834628,101.40231805231114,0.057608047481738214,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,2.0,0.1,-0.4,0.2675930267055326,5.259176627634952,5.553643336936659,0.03630906163538306,-0.29446670930170704,-0.0029446670930170704,102.60469591560282,101.38852347953569,0.057608047481738214,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,2.0,0.1,0.0,0.2675930267055326,5.259176627634952,5.5365936245416965,0.03663767047484864,-0.2774169969067444,-0.002774169969067444,102.58983036564663,101.37142291627403,0.057608047481738214,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,2.0,0.3,-0.8,0.2675930267055326,5.259176627634952,5.546416350497021,0.033099243013657145,-0.28723972286206934,-0.002872397228620693,102.5612685593979,101.38793610213766,0.05770753084537923,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,2.0,0.3,-0.4,0.2675930267055326,5.259176627634952,5.524075539857262,0.03500968116432827,-0.26489891222230977,-0.0026489891222230976,102.56412964308373,101.37511206732401,0.05770753084537923,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,2.0,0.3,0.0,0.2675930267055326,5.259176627634952,5.503212108718455,0.036647586818869204,-0.24403548108350304,-0.0024403548108350302,102.55889878702109,101.36145901328966,0.05770753084537923,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,2.0,0.6,-0.8,0.2675930267055326,5.259176627634952,5.483082370390583,0.029740125555135867,-0.22390574275563058,-0.002239057427556306,102.51921429320019,101.37021473540358,0.060754156536721914,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,2.0,0.6,-0.4,0.2675930267055326,5.259176627634952,5.462745701264886,0.033583726836697234,-0.20356907362993404,-0.0020356907362993402,102.52844285954885,101.36140605830539,0.060754156536721914,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,2.0,0.6,0.0,0.2675930267055326,5.259176627634952,5.4342018856571475,0.037015524060877374,-0.17502525802219537,-0.0017502525802219537,102.53619618170126,101.35352621766286,0.060754156536721914,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,0.5,0.1,-0.8,0.3,5.809319872364679,5.845180643628136,0.037882376778377656,-0.0358607712634571,-0.00035860771263457103,102.61595902970384,101.40938981504932,0.08999663955167482,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,0.5,0.1,-0.4,0.3,5.809319872364679,5.831739569189594,0.03850730957812497,-0.02241969682491529,-0.0002241969682491529,102.62109644586675,101.39490259097703,0.08999663955167482,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,0.5,0.1,0.0,0.3,5.809319872364679,5.81255013041178,0.038872389544838244,-0.0032302580471013087,-3.2302580471013084e-05,102.60467016248633,101.37602547562581,0.08999663955167482,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,0.5,0.3,-0.8,0.3,5.809319872364679,5.821491649356915,0.0349607946688843,-0.01217177699223626,-0.0001217177699223626,102.57028710425453,101.39371915220488,0.09008317429646626,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,0.5,0.3,-0.4,0.3,5.809319872364679,5.796738646180632,0.037080574020932955,0.012581226184046557,0.00012581226184046556,102.57409016730483,101.38002834001111,0.09008317429646626,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,0.5,0.3,0.0,0.3,5.809319872364679,5.774495116367186,0.038899544244304245,0.034824755997492574,0.00034824755997492574,102.5680871360602,101.36490516312938,0.09008317429646626,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,0.5,0.6,-0.8,0.3,5.809319872364679,5.748968059309992,0.031147910275881027,0.06035181305468651,0.0006035181305468651,102.52127521767329,101.37330352595264,0.09340743339632848,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,0.5,0.6,-0.4,0.3,5.809319872364679,5.719057459438103,0.03547925916442459,0.09026241292657566,0.0009026241292657566,102.5289165987635,101.36329262889845,0.09340743339632848,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,0.5,0.6,0.0,0.3,5.809319872364679,5.68714926302708,0.03931610440751489,0.12217060933759871,0.0012217060933759872,102.53591232592929,101.35433506239276,0.09340743339632848,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,2.0,0.1,-0.8,0.3,5.809319872364679,5.845192325237249,0.03805254504503214,-0.035872452872570015,-0.00035872452872570015,102.61891568311502,101.41029418339778,0.0900117203645705,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,2.0,0.1,-0.4,0.3,5.809319872364679,5.83270138741195,0.038593855430911976,-0.02338151504727115,-0.0002338151504727115,102.62470587090648,101.39583597395202,0.0900117203645705,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,2.0,0.1,0.0,0.3,5.809319872364679,5.813874248304342,0.038874630999443396,-0.0045543759396631245,-4.5543759396631245e-05,102.60773211622481,101.37673212014239,0.0900117203645705,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,2.0,0.3,-0.8,0.3,5.809319872364679,5.824230399666403,0.035476228533289474,-0.014910527301724485,-0.00014910527301724484,102.58109112176241,101.39702458250456,0.0900879203883971,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,2.0,0.3,-0.4,0.3,5.809319872364679,5.804584477139096,0.03732069528419806,0.004735395225582195,4.735395225582195e-05,102.58748358641174,101.38355728129595,0.0900879203883971,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,2.0,0.3,0.0,0.3,5.809319872364679,5.78387214552805,0.038882748310869374,0.02544772683662888,0.0002544772683662888,102.57987972005199,101.36772150821801,0.0900879203883971,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,2.0,0.6,-0.8,0.3,5.809319872364679,5.75862760449803,0.032033010926503756,0.0506922678666486,0.000506922678666486,102.53155748719551,101.37778704714451,0.09172783344814042,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,2.0,0.6,-0.4,0.3,5.809319872364679,5.73892862761877,0.03579661058634374,0.07039124474590874,0.0007039124474590875,102.5432861420021,101.36746504243355,0.09172783344814042,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,2.0,0.6,0.0,0.3,5.809319872364679,5.713297823639805,0.03916455416904058,0.09602204872487352,0.0009602204872487352,102.54984328414633,101.35727695178147,0.09172783344814042,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.01,0.5,0.1,-0.8,0.1,2.366377476969864,2.4055377784944207,0.011976120000555803,-0.03916030152455674,-0.0003916030152455674,102.53929993246484,101.31111943295859,0.01001900036199594,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.01,0.5,0.1,-0.4,0.1,2.366377476969864,2.385874887888379,0.012578056384610825,-0.01949741091851509,-0.0001949741091851509,102.55832846343483,101.31674996891721,0.01001900036199594,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.01,0.5,0.1,0.0,0.1,2.366377476969864,2.3667454898885714,0.013100606846371191,-0.0003680129187073611,-3.680129187073611e-06,102.56956282372514,101.3200545288096,0.01001900036199594,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.01,0.5,0.3,-0.8,0.1,2.366377476969864,2.4007318846372154,0.009918647697299332,-0.03435440766735143,-0.00034354407667351426,102.52239324762908,101.30021233128127,0.011183593098515302,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.01,0.5,0.3,-0.4,0.1,2.366377476969864,2.3577430137379434,0.011717272654854505,0.00863446323192063,8.63446323192063e-05,102.54583124433925,101.30799354301803,0.011183593098515302,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.01,0.5,0.3,0.0,0.1,2.366377476969864,2.309741233982819,0.013279164408433656,0.05663624298704484,0.0005663624298704484,102.56445991533876,101.3150842094242,0.011183593098515302,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.01,0.5,0.6,-0.8,0.1,2.366377476969864,2.400619063448216,0.009127810876193989,-0.03424158647835185,-0.0003424158647835185,102.50149499160923,101.28988906815134,0.01716329513232819,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.01,0.5,0.6,-0.4,0.1,2.366377476969864,2.3735141047111283,0.01199311151512636,-0.007136627741264334,-7.136627741264335e-05,102.53105649007946,101.29843399636596,0.01716329513232819,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.01,0.5,0.6,0.0,0.1,2.366377476969864,2.3237728325935807,0.014476558249565287,0.04260464437628331,0.0004260464437628331,102.56017936849798,101.30862813138263,0.01716329513232819,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.01,2.0,0.1,-0.8,0.1,2.366377476969864,2.402424345929262,0.012132481358727786,-0.036046868959398015,-0.00036046868959398014,102.53899748137206,101.31170243924682,0.010014404431368099,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.01,2.0,0.1,-0.4,0.1,2.366377476969864,2.38620055715585,0.012653268409885456,-0.019823080185985997,-0.00019823080185985998,102.55819090107657,101.31742277501534,0.010014404431368099,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.01,2.0,0.1,0.0,0.1,2.366377476969864,2.369842626667326,0.0130986228038293,-0.0034651496974618112,-3.465149697461811e-05,102.56942606917569,101.32063101675197,0.010014404431368099,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.01,2.0,0.3,-0.8,0.1,2.366377476969864,2.4003019232872007,0.01029163504072548,-0.03392444631733671,-0.0003392444631733671,102.52767500657396,101.30166556882095,0.010679731238757258,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.01,2.0,0.3,-0.4,0.1,2.366377476969864,2.3641132461625336,0.011844648002975496,0.002264230807330403,2.264230807330403e-05,102.55181471770071,101.30940818336975,0.010679731238757258,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.01,2.0,0.3,0.0,0.1,2.366377476969864,2.323041586417108,0.013219989842327216,0.043335890552755885,0.00043335890552755887,102.56961370335597,101.31613976386801,0.010679731238757258,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.01,2.0,0.6,-0.8,0.1,2.366377476969864,2.4212212590153324,0.009598934632711865,-0.05484378204546836,-0.0005484378204546836,102.50871675620299,101.29272957866282,0.015575158536990293,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.01,2.0,0.6,-0.4,0.1,2.366377476969864,2.3995268133333663,0.012095483306149986,-0.03314933636350226,-0.00033149336363502257,102.54188508474063,101.3027867148525,0.015575158536990293,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.01,2.0,0.6,0.0,0.1,2.366377476969864,2.3571048852280345,0.014317282899496592,0.009272591741829483,9.272591741829483e-05,102.57125794531764,101.31324925075961,0.015575158536990293,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.04,0.5,0.1,-0.8,0.11600040503622644,2.619827919571626,2.5308000370546924,0.012998049957598288,0.0890278825169335,0.000890278825169335,102.5400673599238,101.31181993207149,0.016686635385365897,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.04,0.5,0.1,-0.4,0.11600040503622644,2.619827919571626,2.5150476205702543,0.01357383237802195,0.10478029900137154,0.0010478029900137153,102.5632287516055,101.31880748164976,0.016686635385365897,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.04,0.5,0.1,0.0,0.11600040503622644,2.619827919571626,2.4987138402828406,0.01406760213130772,0.12111407928878526,0.0012111407928878527,102.57697863403457,101.32284263523057,0.016686635385365897,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.04,0.5,0.3,-0.8,0.11600040503622644,2.619827919571626,2.522536699010839,0.010932865303366526,0.09729122056078676,0.0009729122056078676,102.52876755099398,101.30098643227024,0.017402261777800358,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.04,0.5,0.3,-0.4,0.11600040503622644,2.619827919571626,2.483323791196041,0.012678677297497986,0.1365041283755848,0.0013650412837558478,102.55613283930198,101.31023436285793,0.017402261777800358,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.04,0.5,0.3,0.0,0.11600040503622644,2.619827919571626,2.4407406934725255,0.01420851535217941,0.17908722609910033,0.0017908722609910033,102.57627660427649,101.31815765438553,0.017402261777800358,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.04,0.5,0.6,-0.8,0.11600040503622644,2.619827919571626,2.5254867849315943,0.01005434584156778,0.09434113464003158,0.0009434113464003158,102.51497934834823,101.29217668655734,0.023815800929655215,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.04,0.5,0.6,-0.4,0.11600040503622644,2.619827919571626,2.501364505186125,0.012874220755489127,0.11846341438550079,0.001184634143855008,102.54780240798358,101.30215473990557,0.023815800929655215,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.04,0.5,0.6,0.0,0.11600040503622644,2.619827919571626,2.4568242147160935,0.015350736621213626,0.1630037048555324,0.001630037048555324,102.57698230431286,101.31297522093979,0.023815800929655215,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.04,2.0,0.1,-0.8,0.14503924722344388,3.085811025003371,2.8150924445951766,0.015375904681835086,0.2707185804081944,0.0027071858040819442,102.54237818995365,101.31407941028742,0.02920158223803428,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.04,2.0,0.1,-0.4,0.14503924722344388,3.085811025003371,2.8073086455875425,0.015851834676018164,0.27850237941582856,0.0027850237941582858,102.57263844518863,101.32354778403648,0.02920158223803428,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.04,2.0,0.1,0.0,0.14503924722344388,3.085811025003371,2.7975437478123046,0.01623769944792554,0.2882672771910664,0.0028826727719106636,102.59043279569525,101.32870890167096,0.02920158223803428,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.04,2.0,0.3,-0.8,0.14503924722344388,3.085811025003371,2.8077315951790194,0.013533224202177544,0.27807942982435163,0.0027807942982435163,102.53585963925704,101.30433674694504,0.02932202684790234,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.04,2.0,0.3,-0.4,0.14503924722344388,3.085811025003371,2.7815977338103153,0.01498935452681865,0.30421329119305573,0.0030421329119305575,102.56858618688359,101.31517000998761,0.02932202684790234,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.04,2.0,0.3,0.0,0.14503924722344388,3.085811025003371,2.7520123411208073,0.016300271852545376,0.33379868388256373,0.0033379868388256372,102.59094619543858,101.32351426337996,0.02932202684790234,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.04,2.0,0.6,-0.8,0.14503924722344388,3.085811025003371,2.7946343132753486,0.012221963443709695,0.2911767117280224,0.002911767117280224,102.52443248804987,101.29503491291874,0.03285451543089506,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.04,2.0,0.6,-0.4,0.14503924722344388,3.085811025003371,2.7759155653081455,0.014750710269409748,0.3098954596952255,0.0030989545969522547,102.56584197828822,101.30900903730154,0.03285451543089506,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.04,2.0,0.6,0.0,0.14503924722344388,3.085811025003371,2.742234026562403,0.01703916390971854,0.34357699844096823,0.0034357699844096822,102.59870493394969,101.32182169556991,0.03285451543089506,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.09,0.5,0.1,-0.8,0.13862269144281375,2.982357321685461,2.723749043353237,0.014531685447807856,0.25860827833222366,0.0025860827833222365,102.54152442570827,101.31285638245669,0.027798680410482866,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.09,0.5,0.1,-0.4,0.13862269144281375,2.982357321685461,2.7123333150853193,0.015080620563864864,0.2700240066001416,0.0027002400660014157,102.57020029715439,101.32165241161331,0.027798680410482866,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.09,0.5,0.1,0.0,0.13862269144281375,2.982357321685461,2.6998167507987154,0.015540330137607828,0.28254057088674545,0.0028254057088674543,102.58725975350495,101.32665404912487,0.027798680410482866,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.09,0.5,0.3,-0.8,0.13862269144281375,2.982357321685461,2.7141963933624367,0.012471077590828914,0.2681609283230242,0.002681609283230242,102.53502369085781,101.30290223631788,0.028107748933627445,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.09,0.5,0.3,-0.4,0.13862269144281375,2.982357321685461,2.6789522146974014,0.014156562946503576,0.30340510698805945,0.0030340510698805946,102.56638307052853,101.31315972188305,0.028107748933627445,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.09,0.5,0.3,0.0,0.13862269144281375,2.982357321685461,2.642402736913967,0.01564867416680955,0.339954584771494,0.00339954584771494,102.58829174744673,101.32147321108138,0.028107748933627445,call,50000,42
Heston,100,100.0,1.0,0.0,0.05,0.5,26,0.038461538461538464,0.19611613513818404,0.01,0.09,0.5,0.6,-0.8,0.13862269144281375,2.982357321685461,2.7022435627213266,0.011301374020964573,0.28011375896413426,0.0028011375896413427,102.51897600404823,101.2930726958961,0.033853049978059296,call,50000,42
