model,S0,K,moneyness,log_moneyness,r,T,n,inv_n,inv_sqrt_n,alpha0,beta,nu,rho,sigma_eff,tw_price,mc_price,mc_std_error,residual,scaled_residual,terminal_mean,average_mean,alpha_terminal_mean,option_type,n_paths,seed
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.1,1.0,0.3,0.0,0.1,21.646178261732718,21.64551444230753,0.02739092781218632,0.0006638194251884499,6.6381942518845e-06,105.14842128754795,102.75516341111765,0.10001600143143105,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.1,1.0,0.6,-0.8,0.1,21.646178261732718,19.240067249228243,0.028760046726962276,2.406111012504475,0.02406111012504475,100.36034913480917,100.1735113900762,0.10012259479129643,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.1,1.0,0.6,-0.4,0.1,21.646178261732718,20.403960477627166,0.028149085146129772,1.2422177841055522,0.012422177841055522,102.67810534119066,101.43442308894733,0.10012259479129643,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.1,1.0,0.6,0.0,0.1,21.646178261732718,21.64106836708499,0.028517475205872014,0.0051098946477274865,5.109894647727486e-05,105.13280712714136,102.74898422658495,0.10012259479129643,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,0.5,0.1,-0.8,0.020000000000000004,21.64614888828443,21.564022984653953,0.00541375308319129,0.08212590363047667,0.0008212590363047667,104.96569661715652,102.66963408535493,0.19998960456716552,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,0.5,0.1,-0.4,0.020000000000000004,21.64614888828443,21.605387690373316,0.005398872319516501,0.0407611979111131,0.000407611979111131,105.05016097467731,102.71311960488781,0.19998960456716552,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,0.5,0.1,0.0,0.020000000000000004,21.64614888828443,21.646660093607725,0.00538278817764038,-0.0005112053232956271,-5.112053232956271e-06,105.13326710103428,102.75650808948613,0.19998960456716552,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,0.5,0.3,-0.8,0.020000000000000004,21.64614888828443,21.393997772102868,0.0055924296446530335,0.2521511161815617,0.002521511161815617,104.63156178150598,102.4908914937448,0.2000320028628621,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,0.5,0.3,-0.4,0.020000000000000004,21.64614888828443,21.519778822309792,0.005485238218698663,0.12637006597463696,0.0012637006597463695,104.88146074630406,102.62312147629916,0.2000320028628621,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,0.5,0.3,0.0,0.020000000000000004,21.64614888828443,21.645904477415588,0.005441341480713145,0.00024441086884152696,2.4441086884152695e-06,105.13118575978508,102.75571373202337,0.2000320028628621,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,0.5,0.6,-0.8,0.020000000000000004,21.64614888828443,21.140453389338273,0.006251470222832746,0.5056954989461566,0.005056954989461566,104.13413753913373,102.22434761249588,0.20024518958259285,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,0.5,0.6,-0.4,0.020000000000000004,21.64614888828443,21.391874336157677,0.005817757124060638,0.254274552126752,0.00254274552126752,104.62983172141813,102.48865918691061,0.20024518958259285,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,0.5,0.6,0.0,0.020000000000000004,21.64614888828443,21.644875710689686,0.00566499534717164,0.0012731775947436574,1.2731775947436574e-05,105.12865624779789,102.75463221929952,0.20024518958259285,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,0.7,0.1,-0.8,0.050237728630191596,21.64614888828443,21.440004625527635,0.013596680026220496,0.2061442627567942,0.002061442627567942,104.7217962508319,102.53925716898546,0.19998960456716552,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,0.7,0.1,-0.4,0.050237728630191596,21.64614888828443,21.543862568706317,0.013577055805511783,0.10228631957811274,0.0010228631957811274,104.93393993361178,102.64844002277827,0.19998960456716552,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,0.7,0.1,0.0,0.050237728630191596,21.64614888828443,21.647587082524087,0.013552172467058364,-0.0014381942396575198,-1.4381942396575198e-05,105.14298887527615,102.75748260614054,0.19998960456716552,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,0.7,0.3,-0.8,0.050237728630191596,21.64614888828443,21.014445618166988,0.013965650675047018,0.6317032701174412,0.006317032701174412,103.88637290121238,102.09187928474475,0.2000320028628621,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,0.7,0.3,-0.4,0.050237728630191596,21.64614888828443,21.328825988656952,0.013755023765029139,0.3173228996274773,0.003173228996274773,104.50998301258434,102.42237828150883,0.2000320028628621,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,0.7,0.3,0.0,0.050237728630191596,21.64614888828443,21.645605595344882,0.01369952336102838,0.0005432929395468022,5.432929395468022e-06,105.13748032165954,102.75539952594121,0.2000320028628621,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,0.7,0.6,-0.8,0.050237728630191596,21.64614888828443,20.387049813298887,0.015414037848151284,1.2590990749855422,0.012590990749855422,102.66085332396355,101.43146482053355,0.20024518958259285,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,0.7,0.6,-0.4,0.050237728630191596,21.64614888828443,21.00917818060859,0.014509640908937353,0.6369707076758395,0.006369707076758395,103.88220294686664,102.08633212533839,0.20024518958259285,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,0.7,0.6,0.0,0.050237728630191596,21.64614888828443,21.64291132711045,0.01426489768429872,0.0032375611739787757,3.237561173978776e-05,105.13068712315373,102.75256711962048,0.20024518958259285,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,1.0,0.1,-0.8,0.2,21.730217941823305,20.972528846170512,0.05257147567638829,0.7576890956527933,0.007576890956527933,103.55344352852669,101.90913008140166,0.19998960456716552,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,1.0,0.1,-0.4,0.2,21.730217941823305,21.350762006188166,0.0531893055585701,0.37945593563513924,0.0037945593563513923,104.37956411929866,102.33660439139858,0.19998960456716552,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,1.0,0.1,0.0,0.2,21.730217941823305,21.733312628297206,0.053699107563149766,-0.003094686473900765,-3.094686473900765e-05,105.19871077792804,102.76524453296948,0.19998960456716552,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,1.0,0.3,-0.8,0.2,21.730217941823305,19.519033262579608,0.05047800642897032,2.211184679243697,0.02211184679243697,100.3844541666645,100.18882965029532,0.2000320028628621,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,1.0,0.3,-0.4,0.2,21.730217941823305,20.592851105654876,0.05214827090092075,1.1373668361684288,0.011373668361684288,102.72158105475974,101.4487292653295,0.2000320028628621,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,1.0,0.3,0.0,0.2,21.730217941823305,21.741177265111922,0.05413995765676907,-0.010959323288616929,-0.00010959323288616929,105.17039624990333,102.75487955882633,0.2000320028628621,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,1.0,0.6,-0.8,0.2,21.730217941823305,17.70085127722371,0.048338947291766424,4.029366664599596,0.040293666645995964,96.10847952232204,97.7911201978471,0.20024518958259285,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,1.0,0.6,-0.4,0.2,21.730217941823305,19.59650861700696,0.051245164709137626,2.133709324816344,0.021337093248163443,100.37264582979815,100.16806145215955,0.20024518958259285,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.2,1.0,0.6,0.0,0.2,21.730217941823305,21.794053119036256,0.05593920197600467,-0.06383517721295107,-0.0006383517721295106,105.13249036569148,102.74072706232121,0.20024518958259285,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,0.5,0.1,-0.8,0.03,21.64614888828443,21.523061669868248,0.00811608307679375,0.12308721841618109,0.0012308721841618108,104.88524181494394,102.62657263905119,0.29998440685074823,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,0.5,0.1,-0.4,0.03,21.64614888828443,21.585056370444818,0.00809622373860837,0.06109251783961156,0.0006109251783961156,105.01180053058994,102.6917458758958,0.29998440685074823,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,0.5,0.1,0.0,0.03,21.64614888828443,21.646929394255416,0.008074234422099334,-0.0007805059709866669,-7.805059709866668e-06,105.13637286366871,102.75679119747328,0.29998440685074823,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,0.5,0.3,-0.8,0.03,21.64614888828443,21.268416232611173,0.008372878493365817,0.3777326556732561,0.0037773265567325608,104.38506904769201,102.35887125103878,0.3000480042942931,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,0.5,0.3,-0.4,0.03,21.64614888828443,21.45673486895255,0.008220302411535211,0.18941401933187763,0.0018941401933187762,104.75898268135728,102.55684519033342,0.3000480042942931,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,0.5,0.3,0.0,0.03,21.64614888828443,21.645785049163113,0.008161979213863555,0.00036383912131654483,3.6383912131654484e-06,105.13321771070369,102.75558818055345,0.3000480042942931,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,0.5,0.6,-0.8,0.03,21.64614888828443,20.88958574748097,0.009334697733071936,0.7565631408034577,0.007565631408034576,103.64295491213052,101.96061771159528,0.3003677843738893,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,0.5,0.6,-0.4,0.03,21.64614888828443,21.26524046002998,0.008707390044726267,0.38090842825445037,0.0038090842825445038,104.38250449159078,102.3555326531155,0.3003677843738893,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,0.5,0.6,0.0,0.03,21.64614888828443,21.64422782349065,0.008497504884351947,0.0019210647937804026,1.9210647937804027e-05,105.12937156677937,102.75395111421345,0.3003677843738893,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,0.7,0.1,-0.8,0.07535659294528739,21.64614891355644,21.337774748560633,0.020361506630921122,0.30837416499580783,0.0030837416499580783,104.52132316888515,102.43178585414398,0.29998440685074823,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,0.7,0.1,-0.4,0.07535659294528739,21.64614891355644,21.493141207467456,0.020351633744016134,0.15300770608898517,0.0015300770608898517,104.83839485908679,102.59511812173903,0.29998440685074823,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,0.7,0.1,0.0,0.07535659294528739,21.64614891355644,21.648424316560952,0.020331313240984975,-0.002275403004510679,-2.275403004510679e-05,105.15119607278255,102.75836276608439,0.29998440685074823,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,0.7,0.3,-0.8,0.07535659294528739,21.64614891355644,20.702841912892097,0.020821094283840377,0.943307000664344,0.009433070006643441,103.27659968868055,101.76400279722972,0.3000480042942931,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,0.7,0.3,-0.4,0.07535659294528739,21.64614891355644,21.171331152407536,0.020575381894927983,0.4748177611489055,0.004748177611489055,104.20440298256602,102.25680757251688,0.3000480042942931,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,0.7,0.3,0.0,0.07535659294528739,21.64614891355644,21.645366605878785,0.020551978343372534,0.0007823076776567461,7.82307677656746e-06,105.14266359951768,102.75514828322315,0.3000480042942931,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,0.7,0.6,-0.8,0.07535659294528739,21.64614891355644,19.785122884226517,0.022562583862214904,1.8610260293299241,0.018610260293299243,101.47010510782529,100.785517477922,0.3003677843738893,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,0.7,0.6,-0.4,0.07535659294528739,21.64614891355644,20.69713187405298,0.021567591188510545,0.9490170395034596,0.009490170395034596,103.27061973965581,101.75577373443835,0.3003677843738893,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,0.7,0.6,0.0,0.07535659294528739,21.64614891355644,21.64130102571396,0.021399998391784043,0.004847887842480247,4.8478878424802474e-05,105.13205394223195,102.75078339925317,0.3003677843738893,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,1.0,0.1,-0.8,0.3,22.300871147599484,21.26272086033402,0.07498073193623304,1.0381502872654629,0.010381502872654628,102.81468490923076,101.50434042511213,0.29998440685074823,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,1.0,0.1,-0.4,0.3,22.300871147599484,21.761079533307427,0.07665100212302411,0.5397916142920565,0.005397916142920564,104.03233530061283,102.13726477149788,0.29998440685074823,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,1.0,0.1,0.0,0.3,22.300871147599484,22.271584516288517,0.07806553850881275,0.029286631310966982,0.00029286631310966984,105.24119622239866,102.77250079186928,0.29998440685074823,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,1.0,0.3,-0.8,0.3,22.300871147599484,19.370488151421362,0.0691317807193289,2.930382996178121,0.02930382996178121,98.21301637425326,98.9835592645996,0.3000480042942931,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,1.0,0.3,-0.4,0.3,22.300871147599484,20.76082069021863,0.07363659831818566,1.540050457380854,0.01540050457380854,101.58207831448108,100.81988879537458,0.3000480042942931,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,1.0,0.3,0.0,0.3,22.300871147599484,22.29698508256505,0.07872654981624247,0.003886065034432562,3.886065034432562e-05,105.19304570801818,102.75495599679375,0.3000480042942931,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,1.0,0.6,-0.8,0.3,22.300871147599484,17.097470492068563,0.06271700521812368,5.2034006555309205,0.0520340065553092,92.28649094352804,95.5826887605283,0.3003677843738893,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,1.0,0.6,-0.4,0.3,22.300871147599484,19.485443824596818,0.07036909573792408,2.815427323002666,0.02815427323002666,98.20148878842171,98.95357539932192,0.3003677843738893,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,12,0.08333333333333333,0.2886751345948129,0.3,1.0,0.6,0.0,0.3,22.300871147599484,22.413591769381902,0.08172902161991757,-0.11272062178241882,-0.0011272062178241881,105.12414179093756,102.73047225895252,0.3003677843738893,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,0.5,0.1,-0.8,0.010000000000000002,21.53661666753994,21.49666106776816,0.002624902294387336,0.03995559977177976,0.0003995559977177976,105.04512168668542,102.59881844913643,0.10002477055169054,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,0.5,0.1,-0.4,0.010000000000000002,21.53661666753994,21.51774370654826,0.00261543043593731,0.018872960991679122,0.00018872960991679123,105.08932951660655,102.62098201792128,0.10002477055169054,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,0.5,0.1,0.0,0.010000000000000002,21.53661666753994,21.5384147041185,0.0026059662829967193,-0.0017980365785632557,-1.7980365785632558e-05,105.13234190781782,102.64271284020012,0.10002477055169054,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,0.5,0.3,-0.8,0.010000000000000002,21.53661666753994,21.415090760386438,0.0027075349192750135,0.12152590715350087,0.0012152590715350086,104.87852433163978,102.51306594266352,0.10009733835912014,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,0.5,0.3,-0.4,0.010000000000000002,21.53661666753994,21.476791203764254,0.0026546051635858068,0.05982546377568454,0.0005982546377568454,105.00601986420621,102.57792983542019,0.10009733835912014,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,0.5,0.3,0.0,0.010000000000000002,21.53661666753994,21.538188722882502,0.0026320476902172247,-0.0015720553425637718,-1.5720553425637717e-05,105.132458707204,102.64247527265839,0.10009733835912014,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,0.5,0.6,-0.8,0.010000000000000002,21.53661666753994,21.29286548679197,0.003008412173961943,0.2437511807479673,0.0024375118074796732,104.62844314575096,102.384574045287,0.10030426645755973,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,0.5,0.6,-0.4,0.010000000000000002,21.53661666753994,21.415424842828756,0.0028041909855805744,0.1211918247111825,0.0012119182471118251,104.88081612531838,102.51341715387892,0.10030426645755973,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,0.5,0.6,0.0,0.010000000000000002,21.53661666753994,21.537944946957957,0.0027308360619445185,-0.0013282794180184965,-1.3282794180184965e-05,105.13270401279784,102.64221899807492,0.10030426645755973,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,0.7,0.1,-0.8,0.025118864315095798,21.53661666753994,21.436102740338445,0.006601522973114491,0.10051392720149366,0.0010051392720149366,104.92052619335756,102.5351552298647,0.10002477055169054,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,0.7,0.1,-0.4,0.025118864315095798,21.53661666753994,21.489150329868266,0.0065819576684610515,0.047466337671671965,0.0004746633767167197,105.0319286395633,102.59092262746982,0.10002477055169054,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,0.7,0.1,0.0,0.025118864315095798,21.53661666753994,21.541190984630173,0.00656181551731624,-0.004574317090234814,-4.574317090234814e-05,105.1404293947985,102.64563146365748,0.10002477055169054,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,0.7,0.3,-0.8,0.025118864315095798,21.53661666753994,21.231179029965798,0.006791603116603971,0.30543763757414055,0.0030543763757414056,104.50192931860046,102.31972485618779,0.10009733835912014,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,0.7,0.3,-0.4,0.025118864315095798,21.53661666753994,21.386095251958473,0.006671993587603999,0.1505214155814656,0.0015052141558146558,104.82208425960947,102.48258380272847,0.10009733835912014,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,0.7,0.3,0.0,0.025118864315095798,21.53661666753994,21.540609607187445,0.006627593163532441,-0.003992939647506688,-3.992939647506688e-05,105.14069151966775,102.64502027835586,0.10009733835912014,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,0.7,0.6,-0.8,0.025118864315095798,21.53661666753994,20.925532363713383,0.007507730764493578,0.611084303826555,0.00611084303826555,103.87798271387784,101.99840735025295,0.10030426645755973,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,0.7,0.6,-0.4,0.025118864315095798,21.53661666753994,21.232022179164918,0.007031200756412175,0.30459448837502023,0.0030459448837502024,104.50779480835348,102.32061123457078,0.10030426645755973,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,0.7,0.6,0.0,0.025118864315095798,21.53661666753994,21.539977925653133,0.00687747961276194,-0.003361258113194765,-3.361258113194765e-05,105.14123783053165,102.6443562098167,0.10030426645755973,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,1.0,0.1,-0.8,0.1,21.536633811252056,21.13905095103013,0.02621420436264022,0.39758286022192735,0.003975828602219273,104.30764868284699,102.22287326963809,0.10002477055169054,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,1.0,0.1,-0.4,0.1,21.536633811252056,21.349179677278627,0.026244688902580242,0.18745413397342858,0.0018745413397342858,104.74992259064747,102.44377552606143,0.10002477055169054,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,1.0,0.1,0.0,0.1,21.536633811252056,21.555951334207606,0.02625732761134237,-0.019317522955550004,-0.00019317522955550004,105.18333076120057,102.66114859254066,0.10002477055169054,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,1.0,0.3,-0.8,0.1,21.536633811252056,20.337283142636007,0.026486528896370046,1.1993506686160487,0.011993506686160487,102.67591833915215,101.37744259382218,0.10009733835912014,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,1.0,0.3,-0.4,0.1,21.536633811252056,20.940752099215853,0.026381200711972738,0.5958817120362028,0.005958817120362028,103.91912435476583,102.0141301097593,0.10009733835912014,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,1.0,0.3,0.0,0.1,21.536633811252056,21.553311911919884,0.02652136393854754,-0.016678100667828488,-0.0001667810066782849,105.18347697136375,102.65836777735967,0.10009733835912014,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,1.0,0.6,-0.8,0.1,21.536633811252056,19.20573894599197,0.027830346736676653,2.3308948652600847,0.023308948652600848,100.34588777388547,100.1514634377072,0.10030426645755973,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,1.0,0.6,-0.4,0.1,21.536633811252056,20.347283946365742,0.027241895600093335,1.1893498648863137,0.011893498648863137,102.7020014755254,101.38100143890466,0.10030426645755973,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.1,1.0,0.6,0.0,0.1,21.536633811252056,21.551202287006703,0.027546198272167276,-0.014568475754646926,-0.00014568475754646925,105.18580183932535,102.65542643872878,0.10030426645755973,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.2,0.5,0.1,-0.8,0.020000000000000004,21.53661666753994,21.45676478242212,0.005247216231149293,0.07985188511781871,0.0007985188511781871,104.96325088832826,102.55687663749937,0.20004954110338108,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.2,0.5,0.1,-0.4,0.020000000000000004,21.53661666753994,21.498898682706166,0.005229726715692735,0.03771798483377253,0.0003771798483377253,105.05159869571801,102.60117078904557,0.20004954110338108,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.2,0.5,0.1,0.0,0.020000000000000004,21.53661666753994,21.540221857464648,0.005212036017564608,-0.0036051899247091512,-3.6051899247091515e-05,105.13759772273785,102.64461264827965,0.20004954110338108,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.2,0.5,0.3,-0.8,0.020000000000000004,21.53661666753994,21.293839308523367,0.005406226217548203,0.24277735901657138,0.002427773590165714,104.63068398342662,102.38559779592624,0.2001946767182403,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.2,0.5,0.3,-0.4,0.020000000000000004,21.53661666753994,21.41704212950355,0.005305069352090305,0.11957453803638884,0.0011957453803638884,104.88511820307994,102.51511736061471,0.2001946767182403,call,50000,42
SABR,100,80.0,0.8,-0.2231435513142097,0.05,1.0,26,0.038461538461538464,0.19611613513818404,0.2,0.5,0.3,0.0,0.020000000000000004,21.53661666753994,21.539764887912053,0.005264153364439758,-0.0031482203721147073,-3.148220372114707e-05,105.13781637078552,102.64413224939709,0.2001946767182403,call,50000,42
